Date,Open,High,Low,Close,Adj Close,Volume,rsi,macd_decision,obv,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,52.52220916748047,73905600,50.467968818345255,-0.03726039600051623,655112400,37.0,1,1,0.0
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,52.954708099365234,82100400,49.903884852190636,-0.030573193351378647,737212800,38.0,1,1,0.0
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,53.382347106933594,91107200,43.2389599196562,-0.03988627007258194,828320000,39.0,1,1,0.0
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,54.17931365966797,109019200,45.998457657485574,-0.0828996765930099,937339200,40.0,1,1,0.0
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,54.67742156982422,195175200,44.41487530482044,-0.12496815451047594,1132514400,41.0,1,1,0.0
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,55.309165954589844,173360400,41.44777629713032,-0.17272922011996972,1305874800,42.0,1,1,0.0
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,55.486541748046875,109560400,40.75617183487765,-0.19132596722081474,1415435200,43.0,1,0,0.0
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,55.12450408935547,133332000,42.29966910651511,-0.15481331879952487,1282103200,44.0,1,0,0.0
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,54.208473205566406,137160000,40.681883158239046,-0.04894456595145469,1144943200,45.0,1,0,0.0
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,53.771114349365234,150479200,32.681403885519615,0.06352701364171809,994464000,46.0,1,0,0.0
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,53.049461364746094,158066000,32.681403885519615,0.1927630176069446,836398000,47.0,1,1,0.0
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,54.390708923339844,142996000,38.19510662612211,0.18983944810517683,979394000,48.0,1,0,0.0
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,53.71522903442383,197114800,40.6984348703799,0.23622309526281948,782279200,49.0,1,1,0.0
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,55.01272964477539,166825600,47.07983486309771,0.18099186328915717,949104800,50.0,1,0,0.0
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,54.38827896118164,127997200,49.30511647512428,0.1907526776875892,821107600,51.0,1,0,0.0
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,52.94013214111328,148780400,48.919554583513836,0.29438802259199237,672327200,52.0,1,1,0.0
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,53.02759552001953,126286800,49.57606448112134,0.34992661644394385,798614000,53.0,1,1,0.0
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,53.05918884277344,108495200,43.77288993408816,0.3752798110704525,907109200,54.0,1,1,0.0
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,53.462528228759766,106435200,43.03397353819203,0.3551185069138769,1013544400,55.0,1,0,0.0
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.88667297363281,384986800,42.56504321529101,0.37097337547164233,628557600,56.0,1,1,0.0
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,53.64719009399414,110773600,45.92400819446684,0.31997677726169504,739331200,57.0,1,1,0.0
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.987361907958984,98217600,44.167447697209454,0.2566238369473478,837548800,58.0,1,0,0.0
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,53.55729675292969,95938800,41.41187905652329,0.23883806177423694,741610000,59.0,1,1,0.0
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,54.65797805786133,120724800,48.07227830477615,0.14948803319654647,862334800,60.0,1,1,0.0
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,54.849937438964844,91717600,50.51709997796762,0.07929543955551055,954052400,61.0,1,1,0.0
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,55.219261169433594,94403200,45.71897129725336,0.01296282435439644,1048455600,62.0,1,1,0.0
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,55.710079193115234,99152800,35.31201603932345,-0.05548016216358165,1147608400,63.0,1,1,0.0
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,56.38798522949219,114619200,32.84161172294695,-0.13381651202579847,1262227600,64.0,1,0,0.0
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,55.39664077758789,128168000,32.84161172294695,-0.10433531141274788,1134059600,65.0,1,0,0.0
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,54.49761962890625,134322000,32.020661107458665,-0.014646323426820373,999737600,66.0,1,0,0.0
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,54.37127685546875,118655600,31.989319527310315,0.05737606347369417,881082000,67.0,1,1,0.0
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,55.12450408935547,107564000,38.12720398143909,0.05666439847800353,988646000,68.0,0,0,0.0
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,52.570804595947266,167962400,37.893087089376394,0.2274119633077345,820683600,1.0,0,0,0.0
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,52.106712341308594,212497600,37.893087089376394,0.3589498331733839,608186000,2.0,1,1,0.0
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,53.967926025390625,161351600,42.970603219188455,0.3055143965439189,769537600,1.0,1,0,0.0
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,52.813777923583984,123164000,44.76629166777001,0.33624048012991836,646373600,2.0,1,1,0.0
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,53.97764587402344,116736000,43.61770900826657,0.26513528087539434,763109600,3.0,1,0,0.0
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,53.744380950927734,91541600,41.88067412702377,0.225065009733262,671568000,4.0,0,0,0.0
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,52.48818588256836,130325200,42.56809089017259,0.27320260971252847,541242800,1.0,1,1,0.0
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,53.28758239746094,132314800,45.026181432654795,0.23850683524985467,673557600,1.0,1,1,0.0
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,53.613182067871094,115168400,48.912474814491645,0.18427897336508497,788726000,2.0,1,1,0.0
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,54.118568420410156,155071200,46.04881048280181,0.10842512710825329,943797200,3.0,0,0,0.0
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,52.26221466064453,163702000,46.04881048280181,0.17782273653098035,780095200,1.0,1,1,0.0
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,53.40664291381836,119423200,39.05770325665192,0.13718077862382874,899518400,1.0,0,0,0.0
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,52.556217193603516,189033600,39.12664267791503,0.16037186968441075,710484800,1.0,0,0,0.0
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,51.569732666015625,183742000,36.796665506242775,0.23092547792381843,526742800,2.0,0,1,0.0
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,51.8272819519043,146640000,33.19926790645182,0.2452535999784456,673382800,3.0,1,1,0.0
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,53.17824935913086,153435600,38.01271331428103,0.15123571836801236,826818400,1.0,1,1,0.0
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.99465560913086,233292800,35.680494591445466,0.02899220299910782,1060111200,2.0,0,0,0.0
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,50.41315841674805,365314800,33.66322788161689,0.18417456134306598,694796400,1.0,0,0,0.0
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.98200225830078,264654800,34.75647303592763,0.36349071739226924,430141600,2.0,0,1,0.0
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,49.51169967651367,127531600,34.06748978168889,0.4189526986104415,557673200,3.0,0,1,0.0
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,51.013309478759766,133697600,35.60660197381168,0.3291055754784352,691370800,4.0,0,0,0.0
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.83531951904297,101450400,34.599370524018724,0.27403284203594913,589920400,5.0,0,0,0.0
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,49.85513687133789,137463200,35.82388009793533,0.2838619591084228,452457200,6.0,0,0,0.0
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,47.34372329711914,204542000,36.43117037340018,0.43340177406105473,247915200,7.0,0,0,0.0
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.870704650878906,187531600,38.825633592610394,0.5283036861683467,60383600,8.0,0,0,0.0
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,45.54672622680664,243204000,42.18030850972362,0.6384613491440663,-182820400,9.0,0,1,0.0
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,46.67076873779297,185915200,43.678230905772736,0.5907689628623474,3094800,10.0,0,1,0.0
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,47.18767547607422,147713200,44.44326084434966,0.4850194388666056,150808000,11.0,0,0,0.0
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,45.31753158569336,167701200,47.196886716781854,0.5035125581634226,-16893200,12.0,0,0,0.0
2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,43.152347564697266,271300800,45.22058582910864,0.6170664628745561,-288194000,13.0,0,0,0.0
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,43.10358810424805,124496800,47.52755665745661,0.6443590665616867,-412690800,14.0,0,0,0.0
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,42.008811950683594,94496000,51.992650824065954,0.6831299906624531,-507186800,15.0,0,1,0.0
2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,42.57692337036133,179994000,45.51207800126844,0.6166966426247273,-327192800,16.0,0,0,0.0
2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,42.48426818847656,165549600,50.15355876711091,0.5296365953498672,-492742400,17.0,0,1,0.0
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,44.11790466308594,184250000,49.429173581634394,0.3200477644759161,-308492400,18.0,0,0,0.0
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.77899169921875,167080000,49.429173581634394,0.17298897171276595,-475572400,19.0,0,0,0.0
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,43.54248046875,158126000,53.965201135056816,0.06573675800303569,-633698400,20.0,0,1,0.0
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,45.06394958496094,163210000,61.557597746035,-0.12612439838489298,-470488400,21.0,0,0,0.0
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,43.08164596557617,165377200,58.93186124122396,-0.1314065362186545,-635865600,22.0,0,0,0.0
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.60131072998047,172393600,57.980568580081965,-0.11744742009452036,-808259200,23.0,0,0,0.0
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,41.082271575927734,169126400,59.12509033445929,-0.02392660793503243,-977385600,24.0,0,1,0.0
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,41.3529167175293,248104000,55.123683984178925,-0.0024914026752478335,-729281600,25.0,0,0,0.0
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,41.11640548706055,189126800,53.642386753406655,0.005829164639606255,-918408400,26.0,0,1,0.0
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,41.23100662231445,142510800,46.769473939665,-0.017494130695292487,-775897600,27.0,0,1,0.0
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.68208312988281,127594400,41.43278216502368,-0.08140559622608734,-648303200,28.0,0,0,0.0
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,40.348350524902344,162814800,41.71313285174148,-0.05043485786497692,-811118000,29.0,0,0,0.0
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.972862243652344,177151600,45.41194715923235,-0.024203359609076713,-988269600,30.0,0,1,0.0
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,40.492210388183594,135366000,44.59980626095914,-0.06081493670776705,-852903600,31.0,0,0,0.0
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,39.229183197021484,196189200,40.06791325419188,-0.018130501933759646,-1049092800,32.0,0,0,0.0
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,38.239253997802734,259092000,40.06791325419188,0.0541897599292227,-1308184800,33.0,0,0,0.0
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.75191116333008,382978400,37.725510502045076,0.17371767189167686,-1691163200,34.0,0,0,0.0
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.800994873046875,148676800,20.546925573642554,0.28107272614725254,-1839840000,35.0,0,1,0.0
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,38.3221549987793,234330000,37.17123592106738,0.14733899069560863,-1605510000,36.0,0,0,0.0
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,38.073455810546875,212468400,40.18956384492807,0.05041237553494948,-1817978400,37.0,0,1,0.0
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,38.092960357666016,169165600,33.91957223940649,-0.03602805129848807,-1648812800,38.0,0,1,0.0
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,38.46113967895508,140014000,34.47591774772289,-0.13409741461861202,-1508798800,39.0,0,1,0.0
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,38.50502395629883,148158800,31.31026384185597,-0.21278933095059926,-1360640000,40.0,0,0,0.0
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.669639587402344,365248800,36.011623725432,-0.020891115883000744,-1725888800,41.0,0,1,0.0
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,36.149662017822266,234428400,45.04324508344788,-0.017210328158010046,-1491460400,42.0,0,0,0.0
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,36.0692024230957,219111200,44.769201667320075,-0.02954613993921562,-1710571600,43.0,0,1,0.0
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.75679397583008,164101200,44.17325485325082,-0.1014633970542338,-1546470400,44.0,0,1,0.0
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,37.380985260009766,180396400,40.40126573509509,-0.2025755688056523,-1366074000,45.0,0,1,0.0
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.500465393066406,143122800,37.71366071892174,-0.28319885519620414,-1222951200,46.0,0,0,0.0
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,37.13228988647461,108092800,39.13241368139461,-0.3141991564518323,-1331044000,47.0,0,0,0.0
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.57392120361328,129756800,39.13241368139461,-0.2993113400072027,-1460800800,48.0,0,1,0.0
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,37.322471618652344,114843600,62.94386132169087,-0.3412756724927495,-1345957200,49.0,0,1,0.0
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.77842330932617,122278800,53.87680309759869,-0.39675066067496845,-1223678400,50.0,0,1,0.0
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,38.00273895263672,119284800,49.45666844049575,-0.4417248540766201,-1104393600,51.0,0,1,0.0
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,38.236812591552734,135004000,51.36039444675019,-0.47739126388278974,-969389600,52.0,0,0,0.0
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,37.37855529785156,121576000,52.07586765178176,-0.43279001310210363,-1090965600,53.0,0,1,0.0
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.52972412109375,92522400,52.64872077654384,-0.40528147530377834,-998443200,54.0,0,0,0.0
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,37.23225402832031,101766000,51.57273350901498,-0.3596485764774664,-1100209200,55.0,0,1,0.0
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,38.466007232666016,134142000,51.07742710661502,-0.40442183211020355,-966067200,56.0,0,0,0.0
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,38.11002731323242,104768400,51.07742710661502,-0.39856844995121143,-1070835600,57.0,0,0,0.0
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.715030670166016,166348800,49.8557044796433,-0.35782868944620394,-1237184400,58.0,0,1,0.0
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,40.292266845703125,244439200,56.974260147408536,-0.49102751733637096,-992745200,59.0,1,1,0.0
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.582427978515625,162958400,60.964976637628375,-0.5754935294320667,-829786800,1.0,1,1,0.0
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.60193634033203,130672400,64.0441755684551,-0.6059658311606375,-699114400,2.0,1,1,0.0
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.755226135253906,125982000,65.68993327560528,-0.6738053309599017,-573132400,3.0,1,1,0.0
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,42.469642639160156,144406400,66.86949787812563,-0.73125587185499,-428726000,4.0,1,1,0.0
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,42.48426818847656,112958400,65.42291804753484,-0.7317276297987796,-315767600,5.0,1,0,0.0
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.67964553833008,126966800,69.90386124459475,-0.6411866140489082,-442734400,6.0,1,0,0.0
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.728614807128906,95280000,72.77962245017295,-0.541079270982035,-538014400,7.0,1,0,0.0
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.48863983154297,83973600,72.77962245017295,-0.4318108205833341,-621988000,8.0,1,1,0.0
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.846160888671875,89134000,74.00675126824427,-0.3604732714352429,-532854000,9.0,1,0,0.0
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.67229461669922,89960800,74.00675126824427,-0.2812068201988238,-622814800,10.0,1,1,0.0
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.824119567871094,87342800,70.25969116869696,-0.22170468374954322,-535472000,11.0,1,0,0.0
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.73106002807617,98507200,70.25969116869696,-0.16124966800572338,-633979200,12.0,1,1,0.0
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.855953216552734,75891200,68.24828688630566,-0.11719845765368286,-558088000,13.0,1,1,0.0
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,42.12531280517578,104457600,61.508547006965436,-0.09488424340407042,-453630400,14.0,1,0,0.0
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.88778305053711,68998800,60.13809375795641,-0.05412208691622289,-522629200,15.0,1,1,0.0
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,42.35549545288086,75652800,63.79305682935117,-0.04975937789612295,-446976400,16.0,1,1,0.0
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.66402816772461,87493600,60.02430239860658,-0.0579559096652813,-359482800,17.0,1,1,0.0
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.68851089477539,68280800,49.92894812181897,-0.05495562377847685,-291202000,18.0,1,1,0.0
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.82074737548828,111341600,46.69987404715899,-0.05198915299035989,-179860400,19.0,1,0,0.0
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,42.39957046508789,112861600,43.69612338155673,-0.013023997938820031,-292722000,20.0,1,1,0.0
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.84523391723633,103544800,46.15691887904334,-0.009987267298126268,-189177200,21.0,1,1,0.0
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,43.06071853637695,109744800,45.78100120193542,-0.01460901451629637,-79432400,22.0,1,0,0.0
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.982357025146484,78949600,43.38009480539448,-0.004609876860240947,-158382000,23.0,1,0,0.0
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.735042572021484,83241600,43.38009480539448,0.025048026219186337,-241623600,24.0,1,0,0.0
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,42.24039840698242,99185600,44.46878010911774,0.08152997272596685,-340809200,25.0,1,1,0.0
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,42.340797424316406,95997600,42.78370398262395,0.11290865235674785,-244811600,26.0,1,1,0.0
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.807579040527344,128044000,54.26443545921048,0.03762539995190417,-116767600,27.0,1,1,0.0
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,44.299774169921875,129870400,57.80701504164902,-0.037152504585556745,13102800,28.0,1,1,0.0
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.49566650390625,124130000,56.50607758988315,-0.08830405705566624,137232800,29.0,1,1,0.0
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.99030303955078,94318000,47.12711034794479,-0.14122852155087484,231550800,30.0,1,1,0.0
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,45.5755500793457,156171600,43.82431021002325,-0.1980712361515965,387722400,31.0,1,1,0.0
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,46.04081726074219,104879200,44.266149351664026,-0.2461210925561359,492601600,32.0,1,0,0.0
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.67595291137695,126585600,45.269893324108,-0.23149423937007763,366016000,33.0,1,1,0.0
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,46.075096130371094,124140800,44.782858948681636,-0.22759992379845806,490156800,34.0,1,1,0.0
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.772056579589844,204136800,50.49052804300547,-0.314676164874345,694293600,35.0,1,0,0.0
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.782772064208984,169630800,52.22575683741202,-0.2784693783378167,524662800,36.0,1,0,0.0
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,46.21711349487305,175381200,52.22575683741202,-0.19385558145680126,349281600,37.0,1,0,0.0
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.739620208740234,199202000,52.22575683741202,-0.08863832329491239,150079600,38.0,1,1,0.0
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,46.151004791259766,119393600,51.27897641791833,-0.03373570388720015,269473200,39.0,1,1,0.0
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,46.21221923828125,83121600,51.12329917540118,0.009644420573740708,352594800,40.0,1,1,0.0
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,46.5134162902832,94256000,42.963171201082794,0.027871169567309506,446850800,41.0,1,1,0.0
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.82930374145508,111448000,47.486416285152224,0.028355800334933345,558298800,42.0,1,1,0.0
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,47.51003646850586,91062800,49.83087183021228,-0.006141942597141181,649361600,43.0,1,1,0.0
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.835731506347656,93087200,56.737745523714175,-0.0376096777792283,742448800,44.0,1,1,0.0
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.91897201538086,76457200,64.29749662113026,-0.0496479926300013,818906000,45.0,1,1,0.0
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,48.2397575378418,74106400,70.55501905865155,-0.06423990000410651,893012400,46.0,1,1,0.0
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.998870849609375,103526800,71.73623511389607,-0.10807954296513111,996539200,47.0,1,0,0.0
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.8519401550293,143072800,72.09684231047059,-0.10867508451559216,853466400,48.0,1,1,0.0
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,49.12619400024414,86781200,64.81504538907122,-0.10932876422408189,940247600,49.0,1,0,0.0
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.717262268066406,83603200,64.81504538907122,-0.06522272106765348,856644400,50.0,1,0,0.0
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,48.69766616821289,111042800,64.81504538907122,-0.020593069589652124,745601600,51.0,1,1,0.0
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.78582000732422,70146400,66.82483316249858,0.015052163162845744,815748000,52.0,1,1,0.0
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.79072189331055,102785600,56.741565698681406,0.048587690386571625,918533600,53.0,1,1,0.0
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.74082565307617,115627200,62.30871209578497,0.017348110808225403,1034160800,54.0,1,1,0.0
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.919586181640625,96783200,61.59481708051347,-0.0026366039590834944,1130944000,55.0,1,1,0.0
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,50.08364486694336,77758000,49.0256645240103,-0.01355612037471654,1208702000,56.0,1,1,0.0
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,50.806026458740234,93292000,49.29585774042653,-0.054566478751451486,1301994000,57.0,1,0,0.0
