Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,revenue,eps,pe_ratio,debt_to_equity,price_to_book,Score,Frequency
2018-01-18,1294.0,1304.41,1283.99,1291.0,27533,67.36456172511959,-7.165915688540913,711925,0.0947663162450159,4.561342991720721,57.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1103786251068889,450.0
2018-01-19,1297.0,1318.28,1292.96,1294.01,26279,67.39130434782629,-5.694007011013632,738204,0.0931468811701568,4.500506011653215,58.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1103786251068889,450.0
2018-01-22,1295.0,1337.0,1294.32,1335.0,27205,71.01335428122565,-6.803665073817356,765409,0.1221513721460061,5.931466560215768,59.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1277299135101016,378.0
2018-01-23,1334.79,1365.85,1333.82,1360.37,34834,71.9860309747952,-8.460890209151614,800243,0.1370786467649917,6.693761989226914,60.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1277299135101016,378.0
2018-01-24,1374.22,1386.82,1337.97,1357.19,45737,72.04545454545473,-8.533166915138871,754506,0.128471989112189,6.306555636708481,61.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1140557191908098,607.0
2018-01-25,1370.41,1378.27,1357.58,1376.24,33096,53.48041409780679,-9.007457639990491,787602,0.1378720860874881,6.806298552915905,62.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1140557191908098,607.0
2018-01-26,1389.05,1402.5,1380.99,1401.18,31212,44.79576852206935,-10.064216081938731,818814,0.1513364173031252,7.517424099860364,63.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0991803687747246,606.0
2018-01-29,1407.5,1430.74,1400.18,1416.97,41523,41.855186168747416,-10.823786972786806,860337,0.1568566305942432,7.841838841042318,64.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.13063187856800207,287.0
2018-01-30,1412.99,1439.08,1391.97,1437.1,43974,38.905491132495406,-11.609567563885854,904311,0.1653718003673487,8.323727513942458,65.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.13063187856800207,287.0
2018-01-31,1450.99,1472.49,1444.38,1447.0,37919,35.133484673490216,-11.691268716602885,942230,0.1654746760044016,8.385542121239041,66.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.086114348020166,1147.0
2018-02-01,1456.11,1481.91,1380.28,1469.97,48389,38.13242173443684,-12.13483370798852,990619,0.1754947997538912,8.95748164589645,67.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.086114348020166,1147.0
2018-02-02,1466.63,1497.61,1413.98,1429.84,50221,36.99866983755895,-8.72740320563991,940398,0.1370097531516762,7.032482365664919,68.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0853709362856266,1586.0
2018-02-05,1402.0,1458.37,1320.39,1381.11,52902,35.4353992148379,-2.516143045334225,887496,0.0940439238071785,4.845718351325331,69.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1214100752561974,304.0
2018-02-06,1358.0,1444.17,1351.66,1433.99,53649,38.92578545520792,-1.3518793174014263,941145,0.1299095221779353,6.729415670881053,70.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1214100752561974,304.0
2018-02-07,1442.99,1460.0,1407.97,1409.5,44662,38.92578545520792,1.5286460508106785,896483,0.1058159209457717,5.50512486025832,71.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1040927938844344,571.0
2018-02-08,1434.48,1436.3,1348.01,1348.35,49924,43.88334089877437,7.669960527984557,846559,0.0554469616661185,2.8911983951500133,72.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1040927938844344,571.0
2018-02-09,1369.2,1383.0,1265.86,1338.47,45936,42.00646490115735,12.243723578290137,800623,0.0457564800091573,2.3903670855363544,73.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.124977635206192,644.0
2018-02-12,1363.51,1393.38,1343.97,1388.22,45634,44.95731966078347,11.761858329737464,846257,0.0810388919747662,4.247607591986025,74.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.13173571245027693,278.0
2018-02-13,1385.99,1419.43,1383.42,1414.42,38510,44.88305994687075,9.612581708423278,884767,0.0970771577827437,5.1084857256335,75.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.13173571245027693,278.0
2018-02-14,1421.91,1451.96,1399.97,1449.0,39787,47.53524381361541,5.974171532858264,924554,0.1184643377827884,6.264231383451715,76.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1100622896430607,653.0
2018-02-15,1461.0,1468.37,1436.7,1462.0,36713,50.00866789716815,2.956701608201932,961267,0.1228406828528066,6.528379172336145,77.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1100622896430607,653.0
2018-02-16,1460.0,1465.58,1446.63,1448.58,34131,54.70244028060604,2.165929519804756,927136,0.1076457514948642,5.746089793028659,78.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0928864898349739,565.0
2018-02-20,1443.0,1488.5,1442.97,1468.97,34449,60.14224438171354,0.6496502712586292,961585,0.1178345222347944,6.320360781537374,79.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0936496740349554,275.5
2018-02-21,1482.97,1503.16,1477.81,1481.21,38303,73.30350767442012,-0.7232436703831269,999888,0.1215563995749829,6.552503495986912,80.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0936496740349554,275.5
2018-02-22,1491.21,1502.25,1475.62,1487.51,34347,71.49402390438246,-1.5535717687726986,1034235,0.1207743895177679,6.542601398105035,81.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0838060568814201,885.0
2018-02-23,1496.0,1499.99,1486.47,1499.91,28386,70.21806325298883,-2.386049781860571,1062621,0.1243799495730424,6.772303304061779,82.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0838060568814201,885.0
2018-02-26,1512.47,1524.4,1506.98,1523.53,32283,70.07820232237198,-3.8868313447130873,1094904,0.135757794735546,7.43299729213777,83.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.09940578730391172,411.25
2018-02-27,1523.97,1526.74,1507.13,1513.74,23529,67.26482474646059,-3.586812152910177,1071375,0.122803299384258,6.757585633622512,84.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.09940578730391172,411.25
2018-02-28,1518.99,1528.7,1511.99,1512.85,22543,67.26482474646059,-2.733615574733093,1048832,0.116793788517867,6.457680314656955,85.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0823038436685369,638.0
