,Date,Sentiment score
0,2017-12-31 22:30:00,0.07563632694988627
1,2017-12-31 23:00:00,0.027272727272727268
2,2017-12-31 23:30:00,0.0
3,2018-01-01 00:00:00,0.12375875931689273
4,2018-01-01 00:30:00,0.12375875931689273
5,2018-01-01 01:00:00,0.0
6,2018-01-01 01:30:00,0.0
7,2018-01-01 02:00:00,0.03891414141414142
8,2018-01-01 02:30:00,0.11523905723905725
9,2018-01-01 03:00:00,0.0
10,2018-01-01 03:30:00,0.0
11,2018-01-01 04:00:00,0.09863756613756616
12,2018-01-01 04:30:00,0.20456651661542963
13,2018-01-01 05:00:00,0.0
14,2018-01-01 05:30:00,0.0
15,2018-01-01 06:00:00,0.0
16,2018-01-01 06:30:00,0.0
17,2018-01-01 07:00:00,0.0
18,2018-01-01 07:30:00,0.013948306595365414
19,2018-01-01 08:00:00,0.0
20,2018-01-01 08:30:00,0.0
21,2018-01-01 09:00:00,0.0855827441077441
22,2018-01-01 09:30:00,0.1344621541081311
23,2018-01-01 10:00:00,0.0
24,2018-01-01 10:30:00,0.14999999999999994
25,2018-01-01 11:00:00,0.09728572840849627
26,2018-01-01 11:30:00,0.0
27,2018-01-01 12:00:00,0.05018346732632445
28,2018-01-01 12:30:00,0.16526060606060608
29,2018-01-01 13:00:00,0.11581783784690758
30,2018-01-01 13:30:00,0.09988995121480584
31,2018-01-01 14:00:00,0.15816688154460545
32,2018-01-01 14:30:00,0.10588556371165064
33,2018-01-01 15:00:00,0.16170370370370368
34,2018-01-01 15:30:00,0.0
35,2018-01-01 16:00:00,0.0
36,2018-01-01 16:30:00,0.0
37,2018-01-01 17:00:00,0.1698961768377913
38,2018-01-01 17:30:00,0.0
39,2018-01-01 18:00:00,0.0
40,2018-01-01 18:30:00,0.1889610389610389
41,2018-01-01 19:00:00,0.19696969696969696
42,2018-01-01 19:30:00,0.0
43,2018-01-01 20:00:00,0.0
44,2018-01-01 20:30:00,0.1927784573512319
45,2018-01-01 21:00:00,0.1007368097795313
46,2018-01-01 21:30:00,0.08072420634920634
47,2018-01-01 22:00:00,0.13551162790697674
48,2018-01-01 22:30:00,0.0
49,2018-01-01 23:00:00,0.08201911296250923
50,2018-01-01 23:30:00,0.08201911296250923
51,2018-01-02 00:00:00,0.12750691760415023
52,2018-01-02 00:30:00,0.12750691760415023
53,2018-01-02 01:00:00,0.16186046511627905
54,2018-01-02 01:30:00,0.0
55,2018-01-02 02:00:00,0.0
56,2018-01-02 02:30:00,0.11627235982112144
57,2018-01-02 03:00:00,0.09850103715728717
58,2018-01-02 03:30:00,0.14760243632336656
59,2018-01-02 04:00:00,0.12694340767927723
60,2018-01-02 04:30:00,0.0
61,2018-01-02 05:00:00,0.16318163886146342
62,2018-01-02 05:30:00,0.19197731281064612
63,2018-01-02 06:00:00,0.0
64,2018-01-02 06:30:00,0.0
65,2018-01-02 07:00:00,0.0
66,2018-01-02 07:30:00,0.05
67,2018-01-02 08:00:00,0.2397557876905703
68,2018-01-02 08:30:00,0.0
69,2018-01-02 09:00:00,0.12393602693602693
70,2018-01-02 09:30:00,0.06645021645021644
71,2018-01-02 10:00:00,0.14225294907113087
72,2018-01-02 10:30:00,0.07141504329004329
73,2018-01-02 11:00:00,0.0
74,2018-01-02 11:30:00,0.12663603691905578
75,2018-01-02 12:00:00,0.19180378583680466
76,2018-01-02 12:30:00,0.08426825396825395
77,2018-01-02 13:00:00,0.19065397734615996
78,2018-01-02 13:30:00,0.1515960256156334
79,2018-01-02 14:00:00,0.11224559082892416
