,Date,Sentiment score
141,2018-01-01 09:50:00,0.0
142,2018-01-01 09:55:00,0.0
143,2018-01-01 10:00:00,0.0
144,2018-01-01 10:05:00,0.0
145,2018-01-01 10:10:00,0.14999999999999994
146,2018-01-01 10:15:00,0.0
147,2018-01-01 10:20:00,0.0
148,2018-01-01 10:25:00,0.0
149,2018-01-01 10:30:00,0.0
150,2018-01-01 10:35:00,0.002564102564102558
151,2018-01-01 10:40:00,0.13441156462585035
152,2018-01-01 10:45:00,0.19480952380952385
153,2018-01-01 10:50:00,0.0
154,2018-01-01 10:55:00,0.1177556818181818
155,2018-01-01 11:00:00,0.0
156,2018-01-01 11:05:00,0.0
157,2018-01-01 11:10:00,0.0
158,2018-01-01 11:15:00,0.0
159,2018-01-01 11:20:00,0.0
160,2018-01-01 11:25:00,0.0
161,2018-01-01 11:30:00,0.0
162,2018-01-01 11:35:00,0.0
163,2018-01-01 11:40:00,0.057254689754689725
164,2018-01-01 11:45:00,0.05018346732632445
165,2018-01-01 11:50:00,0.0
166,2018-01-01 11:55:00,0.0
167,2018-01-01 12:00:00,0.0
168,2018-01-01 12:05:00,0.0
169,2018-01-01 12:10:00,0.16526060606060608
170,2018-01-01 12:15:00,0.0
171,2018-01-01 12:20:00,0.0
172,2018-01-01 12:25:00,0.0
173,2018-01-01 12:30:00,0.0
174,2018-01-01 12:35:00,0.0
175,2018-01-01 12:40:00,0.11777777777777775
176,2018-01-01 12:45:00,0.0
177,2018-01-01 12:50:00,0.0
178,2018-01-01 12:55:00,0.12733333333333333
179,2018-01-01 13:00:00,0.1023424024296117
180,2018-01-01 13:05:00,0.1023424024296117
181,2018-01-01 13:10:00,0.0
182,2018-01-01 13:15:00,0.0
183,2018-01-01 13:20:00,0.0
184,2018-01-01 13:25:00,0.0974375
185,2018-01-01 13:30:00,0.0
186,2018-01-01 13:35:00,0.0
187,2018-01-01 13:40:00,0.1775706214689265
188,2018-01-01 13:45:00,0.0
189,2018-01-01 13:50:00,0.0
190,2018-01-01 13:55:00,0.13876314162028444
191,2018-01-01 14:00:00,0.0
192,2018-01-01 14:05:00,0.0
193,2018-01-01 14:10:00,0.0
194,2018-01-01 14:15:00,0.02380952380952382
195,2018-01-01 14:20:00,0.08791925465838506
196,2018-01-01 14:25:00,0.14692358366271405
197,2018-01-01 14:30:00,0.0
198,2018-01-01 14:35:00,0.0
199,2018-01-01 14:40:00,0.0
200,2018-01-01 14:45:00,0.0
201,2018-01-01 14:50:00,0.0
202,2018-01-01 14:55:00,0.16170370370370368
203,2018-01-01 15:00:00,0.0
204,2018-01-01 15:05:00,0.0
205,2018-01-01 15:10:00,0.0
206,2018-01-01 15:15:00,0.0
207,2018-01-01 15:20:00,0.0
208,2018-01-01 15:25:00,0.0
209,2018-01-01 15:30:00,0.0
210,2018-01-01 15:35:00,0.0
211,2018-01-01 15:40:00,0.0
212,2018-01-01 15:45:00,0.0
213,2018-01-01 15:50:00,0.0
214,2018-01-01 15:55:00,0.0
215,2018-01-01 16:00:00,0.0
216,2018-01-01 16:05:00,0.0
217,2018-01-01 16:10:00,0.0
218,2018-01-01 16:15:00,0.0
219,2018-01-01 16:20:00,0.0
220,2018-01-01 16:25:00,0.0
221,2018-01-01 16:30:00,0.0
222,2018-01-01 16:35:00,0.0
223,2018-01-01 16:40:00,0.21404855202269
224,2018-01-01 16:45:00,0.21404855202269
225,2018-01-01 16:50:00,0.12574380165289256
226,2018-01-01 16:55:00,0.0
227,2018-01-01 17:00:00,0.0
228,2018-01-01 17:05:00,0.0
229,2018-01-01 17:10:00,0.0
230,2018-01-01 17:15:00,0.0
231,2018-01-01 17:20:00,0.0
232,2018-01-01 17:25:00,0.0
233,2018-01-01 17:30:00,0.0
234,2018-01-01 17:35:00,0.0
235,2018-01-01 17:40:00,0.0
236,2018-01-01 17:45:00,0.0
237,2018-01-01 17:50:00,0.0
238,2018-01-01 17:55:00,0.0
239,2018-01-01 18:00:00,0.0
240,2018-01-01 18:05:00,0.0
241,2018-01-01 18:10:00,0.1889610389610389
242,2018-01-01 18:15:00,0.0
243,2018-01-01 18:20:00,0.0
244,2018-01-01 18:25:00,0.0
245,2018-01-01 18:30:00,0.0
246,2018-01-01 18:35:00,0.0
247,2018-01-01 18:40:00,0.0
248,2018-01-01 18:45:00,0.0
249,2018-01-01 18:50:00,0.19696969696969696
250,2018-01-01 18:55:00,0.0
251,2018-01-01 19:00:00,0.0
252,2018-01-01 19:05:00,0.0
253,2018-01-01 19:10:00,0.0
254,2018-01-01 19:15:00,0.0
255,2018-01-01 19:20:00,0.0
256,2018-01-01 19:25:00,0.0
257,2018-01-01 19:30:00,0.0
258,2018-01-01 19:35:00,0.0
259,2018-01-01 19:40:00,0.0
260,2018-01-01 19:45:00,0.0
261,2018-01-01 19:50:00,0.0
262,2018-01-01 19:55:00,0.0
263,2018-01-01 20:00:00,0.0
264,2018-01-01 20:05:00,0.22345900654179876
265,2018-01-01 20:10:00,0.0
266,2018-01-01 20:15:00,0.0
267,2018-01-01 20:20:00,0.0
268,2018-01-01 20:25:00,0.0
269,2018-01-01 20:30:00,0.1007368097795313
270,2018-01-01 20:35:00,0.1007368097795313
271,2018-01-01 20:40:00,0.0
272,2018-01-01 20:45:00,0.0
273,2018-01-01 20:50:00,0.0
274,2018-01-01 20:55:00,0.0
275,2018-01-01 21:00:00,0.0
276,2018-01-01 21:05:00,0.0
277,2018-01-01 21:10:00,0.064258658008658
278,2018-01-01 21:15:00,0.09718975468975467
279,2018-01-01 21:20:00,0.0
280,2018-01-01 21:25:00,0.0
281,2018-01-01 21:30:00,0.0
282,2018-01-01 21:35:00,0.0
283,2018-01-01 21:40:00,0.0
284,2018-01-01 21:45:00,0.0
285,2018-01-01 21:50:00,0.13551162790697674
286,2018-01-01 21:55:00,0.0
287,2018-01-01 22:00:00,0.0
288,2018-01-01 22:05:00,0.0
289,2018-01-01 22:10:00,0.0
290,2018-01-01 22:15:00,0.0
291,2018-01-01 22:20:00,0.0
292,2018-01-01 22:25:00,0.0
293,2018-01-01 22:30:00,0.0
294,2018-01-01 22:35:00,0.0
295,2018-01-01 22:40:00,0.0
296,2018-01-01 22:45:00,0.0
297,2018-01-01 22:50:00,0.0
298,2018-01-01 22:55:00,0.0
299,2018-01-01 23:00:00,0.08201911296250923
300,2018-01-01 23:05:00,0.08201911296250923
301,2018-01-01 23:10:00,0.0
302,2018-01-01 23:15:00,0.0
303,2018-01-01 23:20:00,0.0
304,2018-01-01 23:25:00,0.0
305,2018-01-01 23:30:00,0.0
306,2018-01-01 23:35:00,0.0
307,2018-01-01 23:40:00,0.0
308,2018-01-01 23:45:00,0.0
309,2018-01-01 23:50:00,0.0
310,2018-01-01 23:55:00,0.0
311,2018-01-02 00:00:00,0.12750691760415023
312,2018-01-02 00:05:00,0.12750691760415023
313,2018-01-02 00:10:00,0.0
314,2018-01-02 00:15:00,0.0
315,2018-01-02 00:20:00,0.0
316,2018-01-02 00:25:00,0.0
317,2018-01-02 00:30:00,0.0
318,2018-01-02 00:35:00,0.16186046511627905
319,2018-01-02 00:40:00,0.0
320,2018-01-02 00:45:00,0.0
321,2018-01-02 00:50:00,0.0
322,2018-01-02 00:55:00,0.0
323,2018-01-02 01:00:00,0.0
324,2018-01-02 01:05:00,0.0
325,2018-01-02 01:10:00,0.0
326,2018-01-02 01:15:00,0.0
327,2018-01-02 01:20:00,0.0
328,2018-01-02 01:25:00,0.0
329,2018-01-02 01:30:00,0.0
330,2018-01-02 01:35:00,0.0
331,2018-01-02 01:40:00,0.0
332,2018-01-02 01:45:00,0.0
333,2018-01-02 01:50:00,0.0
334,2018-01-02 01:55:00,0.0
335,2018-01-02 02:00:00,0.0
336,2018-01-02 02:05:00,0.0
337,2018-01-02 02:10:00,0.0
338,2018-01-02 02:15:00,0.0
339,2018-01-02 02:20:00,0.0
340,2018-01-02 02:25:00,0.11627235982112144
341,2018-01-02 02:30:00,0.0
342,2018-01-02 02:35:00,0.0
343,2018-01-02 02:40:00,0.0
344,2018-01-02 02:45:00,0.0
345,2018-01-02 02:50:00,0.0
346,2018-01-02 02:55:00,0.09850103715728717
347,2018-01-02 03:00:00,0.0
348,2018-01-02 03:05:00,0.0
349,2018-01-02 03:10:00,0.0
350,2018-01-02 03:15:00,0.0
351,2018-01-02 03:20:00,0.12714285714285714
352,2018-01-02 03:25:00,0.14760243632336656
353,2018-01-02 03:30:00,0.0
354,2018-01-02 03:35:00,0.1378530303030303
355,2018-01-02 03:40:00,0.11603378505552416
356,2018-01-02 03:45:00,0.11603378505552416
357,2018-01-02 03:50:00,0.0
358,2018-01-02 03:55:00,0.0
359,2018-01-02 04:00:00,0.0
