Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score,Score,Frequency
2018-01-02 13:30:00,1172.81,1175.49,1172.12,1173.52,149,38.93167094487202,1.6745695587113845,13455,-0.004157859645944323,-0.19998790743397876,7.0,1,1,0.1281550977458885,0.06798898071625345,0.06798898071625345
2018-01-02 14:30:00,1174.6,1184.95,1170.5,1183.39,4984,56.99926590998937,0.7994249876684206,18439,0.004051691382912232,0.19491357913216234,1.0,1,1,0.1297346729563505,0.1999004787100025,63.0
2018-01-02 15:30:00,1183.39,1184.5,1181.59,1183.59,3013,58.05672902836425,0.1924654922454384,21452,0.004055166426787082,0.19511304661705253,2.0,1,1,0.1349551506940158,0.07229780801209372,56.0
2018-01-02 16:30:00,1183.59,1187.89,1183.14,1187.16,2732,59.083361009631425,-0.4300871685387457,24184,0.006803964918206052,0.32746155459290094,3.0,1,1,0.1317850787205626,0.08305662006481679,61.0
2018-01-02 17:30:00,1187.16,1188.13,1184.98,1187.93,2321,56.18283638565128,-0.8501083697389602,26505,0.007162459475765506,0.3448160034322427,4.0,1,1,0.12559068579001914,0.08336007130124776,34.0
2018-01-02 18:30:00,1187.93,1188.94,1186.28,1187.98,2721,55.237242614145025,-1.0732822834570002,29226,0.006920352492479902,0.33325459153297743,5.0,1,1,0.16086054421768708,0.0980126600829726,48.0
2018-01-02 19:30:00,1188.05,1189.24,1187.22,1189.09,2382,49.75906670048137,-1.226577481832245,31608,0.007550568570636763,0.36371519578688094,6.0,1,0,0.1358518842268842,0.13477775665275665,37.0
2018-01-02 20:30:00,1189.06,1189.75,1183.07,1185.6,2464,44.540295119182545,-1.031681195845892,29144,0.00441246221468511,0.21258910967731026,7.0,1,1,0.19050163287005392,0.0961091328026812,31.0
2018-01-02 21:30:00,1185.6,1186.0,1185.27,1186.0,50,58.16385822196457,-0.8746613205315276,29194,0.00456415561446937,0.21993855635673754,8.0,1,1,0.16946867510272148,0.09525376970144413,43.0
2018-01-03 13:30:00,1186.6,1188.38,1186.47,1187.24,125,56.75387079551583,-0.8012261944970853,29319,0.005393096500547769,0.25994096591125526,9.0,1,1,0.1940846015023442,0.05875420875420875,27.0
2018-01-03 14:30:00,1188.87,1198.14,1188.87,1196.55,5024,60.53065804237423,-1.2972123510979219,34343,0.01274979534714984,0.6148452417580756,10.0,1,1,0.1030762133073919,0.09323937636437638,52.0
2018-01-03 15:30:00,1196.54,1199.0,1196.52,1198.6,2554,65.89233410766627,-1.6578274735602885,36897,0.01390896200503918,0.6711258205125432,11.0,1,1,0.1168012328984624,0.07869137806637806,46.0
2018-01-03 16:30:00,1198.61,1200.75,1197.99,1200.34,2818,65.10041682455517,-1.8911286138500483,39715,0.014768768635691007,0.7130424550020962,12.0,1,1,0.10142809819875062,0.08187005187005188,37.0
2018-01-03 17:30:00,1200.36,1204.17,1199.82,1203.32,2738,65.17148093201892,-2.107225423796835,42453,0.016598847243086322,0.8019427508845638,13.0,1,0,0.1495054768463859,0.12072894515328728,38.0
2018-01-03 18:30:00,1203.32,1204.62,1201.19,1203.21,2605,52.77927513714077,-2.0992113667422596,39848,0.01584836679395269,0.7661802900656767,14.0,1,1,0.10304028025145448,0.058571603128054726,31.0
2018-01-03 19:30:00,1203.2,1204.32,1201.89,1203.83,2526,47.32283464566945,-1.9929514373686565,42374,0.01571969677290291,0.7604477296708865,15.0,1,0,0.12522561977614735,0.14467401285583106,33.0
2018-01-03 20:30:00,1203.83,1204.8,1201.22,1201.45,2219,50.716929753648984,-1.634687888737048,40155,0.01316680569674478,0.6372929167423536,16.0,1,0,0.06955654297412224,0.09056274856579732,41.0
2018-01-03 21:30:00,1201.45,1201.92,1201.28,1201.29,9,49.04427776433613,-1.2752035502109607,40146,0.012514430162993924,0.6060265278506449,17.0,1,1,0.06975981200561031,0.17119873138210812,45.0
2018-01-04 13:30:00,1207.03,1209.29,1204.97,1207.52,305,54.990382560376545,-1.3386872322318135,40451,0.017056856290955297,0.8265745071505535,18.0,1,1,0.1999021965688632,0.08338541666666667,16.0
2018-01-04 14:30:00,1207.17,1215.74,1207.17,1213.01,5587,63.73798650398812,-1.6136749455499002,46038,0.02081298619427426,1.0094539382428138,19.0,1,0,0.19985866812517866,0.11938968769325913,49.0
2018-01-04 15:30:00,1213.01,1214.6,1206.59,1206.74,3538,65.31942633637621,-1.2526403597339009,42500,0.01491808332142878,0.7239851563508637,20.0,1,1,0.06963445445091677,0.12289435450902353,38.0
2018-01-04 16:30:00,1206.74,1209.9,1206.0,1208.02,3367,63.86360548838544,-0.9908536892502049,45867,0.015357743249644779,0.7457896600235472,21.0,1,0,0.08690714990970659,0.12835732323232324,40.0
