Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score,Score,Frequency
2018-01-02 13:30:00,169.99,170.18,169.92,170.03,77,56.167664670658816,0.012510807434375826,381832,-0.0036607311810241015,-0.02549881871706816,29.0,0,1,0.0,0.2029621212121212,30.0
2018-01-02 14:00:00,170.13,170.28,169.97,170.07,130,53.07692307692308,-0.010911640544286366,381962,-0.0032924158990195636,-0.02293023759091284,30.0,1,1,0.1250605258938592,0.11471878841323288,45.0
2018-01-02 14:30:00,170.01,171.06,169.25,170.97,4955,64.04494382022494,-0.08459174746030287,386917,0.001904222047384666,0.01326310505973538,1.0,1,1,0.11689429012345677,0.1515614478114478,30.0
2018-01-02 15:00:00,170.97,171.57,170.83,171.54,4195,65.64659427443218,-0.16465731762704777,391112,0.005037786469293998,0.035095924469146667,2.0,1,0,0.11639326291334545,0.12284595959595962,30.0
2018-01-02 15:30:00,171.52,171.58,171.18,171.49,3668,63.09226932668336,-0.20458576406154055,387444,0.00455792056991788,0.03175882939191865,3.0,1,0,0.16361109260613976,0.06428376356154135,45.0
2018-01-02 16:00:00,171.5,171.51,171.14,171.25,3205,64.85753052917222,-0.20467227532017743,384239,0.0030280594174293875,0.021101620396166254,4.0,1,0,0.15661588411588415,0.032853548081622684,31.0
2018-01-02 16:30:00,171.26,171.33,171.07,171.2,3034,61.25064069707835,-0.19144096502293426,381205,0.0026276597371648674,0.01831332155711607,5.0,1,1,0.11936967602290185,0.1606570512820513,26.0
2018-01-02 17:00:00,171.19,171.49,171.16,171.34,2740,76.68133249528572,-0.18224493277461967,383945,0.003311919118311009,0.02308534816270935,6.0,1,0,0.16200126545345986,0.07107142857142856,27.0
2018-01-02 17:30:00,171.36,171.4,171.19,171.28,2541,79.18848167539255,-0.1628813000075159,381404,0.0028441470974114313,0.019827099215149246,7.0,1,1,0.10131696601439204,0.17121843434343434,28.0
2018-01-02 18:00:00,171.25,171.58,171.25,171.51,2532,78.28655834564252,-0.15629576891779184,383936,0.004025790168543704,0.028069173755710608,8.0,1,1,0.2965277777777778,0.11307731331168835,56.0
2018-01-02 18:30:00,171.53,171.69,171.46,171.67,2472,78.83767535070133,-0.15324106268835047,386408,0.004766903001212963,0.03324293164763503,9.0,1,1,0.11833248943516803,0.12704481792717084,17.0
2018-01-02 19:00:00,171.64,172.1,171.62,171.87,2947,79.90867579908684,-0.15476298099942942,389355,0.005703312064912259,0.039782424524219095,10.0,1,1,0.0,0.1162744107744108,30.0
2018-01-02 19:30:00,171.86,172.08,171.86,171.98,2225,77.26708074534113,-0.1529773315532284,391580,0.006096562255671063,0.042536054935055745,11.0,1,0,0.08535547785547785,0.08281285072951741,27.0
2018-01-02 20:00:00,171.96,171.99,171.67,171.85,2607,82.36228813559298,-0.1335472638106559,388973,0.0051257224695998235,0.035769935133686204,12.0,1,1,0.21528049922786766,0.18748484848484853,25.0
2018-01-02 20:30:00,171.85,172.23,171.8,172.22,3685,79.06976744186082,-0.135681023447558,392658,0.0070019226660083134,0.04887699650097943,13.0,1,0,0.16353332431457435,0.16809687786960514,33.0
2018-01-02 21:00:00,172.24,172.24,171.97,172.12,78,80.72289156626543,-0.120915170626959,392580,0.006163998054412606,0.04303868291270874,14.0,1,0,0.1815924852784701,0.1222294252044252,30.0
2018-01-02 21:30:00,172.12,172.18,172.09,172.09,17,68.85880077369535,-0.10052266485694267,392563,0.005752427633877324,0.040174420837701064,15.0,1,1,0.1431899833414169,0.1480612947658402,11.0
2018-01-03 13:30:00,172.5,172.53,172.42,172.44,48,60.092449922959055,-0.10169409163790138,392611,0.007489854310019664,0.05232444354993504,16.0,1,1,0.1847292691780269,0.1599277210884354,28.0
2018-01-03 14:00:00,172.44,172.69,172.42,172.49,122,57.29537366548126,-0.09694288490076586,392733,0.0074745251571375305,0.05223328890090784,17.0,1,1,0.11717822941848915,0.07717171717171717,28.0
2018-01-03 14:30:00,172.51,173.87,172.15,173.86,4752,67.81534460338125,-0.17274691611822524,397485,0.014860444960044959,0.1039104148263732,18.0,1,1,0.09454468210781072,0.2299744237244237,39.0
2018-01-03 15:00:00,173.85,174.39,173.73,174.03,3909,66.71709531013632,-0.21809271554852527,401394,0.0152216333596005,0.10650216326453688,19.0,1,1,0.1517898636727418,0.1371665313852814,40.0
2018-01-03 15:30:00,174.03,174.54,173.87,174.13,3650,61.72384462716188,-0.23700646975053374,405044,0.01517578381640856,0.10624717646987847,20.0,1,0,0.10926528016509633,0.1855782828282829,30.0
2018-01-03 16:00:00,174.15,174.28,173.9,173.93,3397,63.34012219959259,-0.21867615499718984,401647,0.013452991745586668,0.09423748327495218,21.0,1,0,0.10179949519001327,0.11312500000000004,29.0
2018-01-03 16:30:00,173.94,173.95,173.48,173.65,3024,58.31435079726631,-0.17235906445258076,398623,0.011352640651322235,0.07956150353868452,22.0,1,0,0.11774371243428568,0.11390109022921525,26.0
2018-01-03 17:00:00,173.65,173.72,173.38,173.49,2767,58.62068965517221,-0.11819370194326839,395856,0.010008038619251208,0.07016693477248737,23.0,1,0,0.13742976299794474,0.17370480599647273,27.0
2018-01-03 17:30:00,173.48,173.51,173.19,173.29,2867,61.832061068702124,-0.05912653851197458,392989,0.008493939665349936,0.05957215301668839,24.0,1,1,0.0,0.25089883800410123,19.0
2018-01-03 18:00:00,173.3,173.47,173.06,173.34,2702,62.15260232440618,-0.015903074150445784,395691,0.00843751051641719,0.05919677446703986,25.0,1,0,0.1070664959138985,0.1564814814814815,18.0
2018-01-03 18:30:00,173.36,173.39,172.9,172.96,2516,62.393359465067974,0.04260186291681822,393175,0.005981141858160328,0.04197337154673164,26.0,1,0,0.08894852543290044,0.1049267676767677,20.0
2018-01-03 19:00:00,172.94,173.08,172.73,172.87,3129,62.18555585609945,0.08901378477864341,390046,0.005242529405183329,0.03679794521158897,27.0,1,0,0.040591970259178066,0.1666835016835017,21.0
2018-01-03 19:30:00,172.85,172.89,172.3,172.38,3094,63.62252663622516,0.1507372344602118,386952,0.0022991039864000266,0.016139202262081653,28.0,1,0,0.14371707862030442,0.08977127039627039,26.0
2018-01-03 20:00:00,172.38,172.58,172.13,172.26,3321,63.63133130362556,0.19486591165924894,383631,0.0015384717315658747,0.010800410016514661,29.0,1,0,0.058071010428964974,0.11500079821200512,29.0
2018-01-03 20:30:00,172.25,172.54,171.94,172.18,4255,64.56400742115011,0.2226563827729815,379376,0.001031207698571042,0.007239609623724164,30.0,1,0,0.05577561891233765,0.11132829257829258,37.0
2018-01-03 21:00:00,172.14,172.14,171.84,172.04,116,67.98069187449705,0.2420711413127034,379260,0.00020874461436871152,0.0014655072855305207,31.0,0,0,0.0710126386413151,0.2191290127840909,25.0
2018-01-03 21:30:00,172.02,172.04,171.83,171.85,17,34.90909090909052,0.25785756584537894,379243,-0.0008607779314508011,-0.006042943980560267,1.0,1,1,0.06474850546279116,0.07481060606060606,22.0
2018-01-04 13:30:00,172.75,172.85,172.66,172.75,100,64.10256410256426,0.2003933073421038,379343,0.004199674769754697,0.02948815186181264,1.0,1,0,0.0,0.10471957671957673,18.0
2018-01-04 14:00:00,172.72,172.87,172.53,172.69,115,71.9696969696974,0.16083753158148395,379228,0.0036993193245932945,0.025978812573129062,2.0,1,1,0.15642149385006526,0.1449761904761905,20.0
2018-01-04 14:30:00,172.61,173.15,172.07,172.91,4563,66.60341555977271,0.11634449784967726,383791,0.004781842392565908,0.03358748658985178,3.0,1,1,0.2288167843085876,0.08564814814814814,18.0
2018-01-04 15:00:00,172.92,173.4,172.62,173.17,3940,69.52998379254473,0.06827140562423573,387731,0.0060444407937043435,0.04246640868436202,4.0,1,0,0.059988359041607375,0.0917904135338346,19.0
2018-01-04 15:30:00,173.17,173.46,172.84,172.93,3547,68.91566265060264,0.05222770058923487,384184,0.004466969212739511,0.03138929461832163,5.0,1,1,0.06696906314503555,0.07429138321995464,21.0
2018-01-04 16:00:00,172.94,173.22,172.73,173.18,3439,68.08510638297848,0.025710739696859275,387623,0.005685657363786285,0.03996226345680043,6.0,1,0,0.0653603138868469,0.1795078763828764,21.0
2018-01-04 16:30:00,173.18,173.46,172.98,173.01,3306,71.80616740088092,0.0207642266678795,384317,0.00451335441899623,0.031728449203598075,7.0,1,0,0.186608309990663,0.1784185606060606,15.0
2018-01-04 17:00:00,173.02,173.21,172.62,172.74,2858,72.44444444444424,0.035931397366323864,381459,0.0028298625909715307,0.01989596099954838,8.0,1,1,0.1949951669808129,0.17517135642135642,20.0
2018-01-04 17:30:00,172.74,173.02,172.64,172.83,2811,70.2450408401398,0.039854093310655536,384270,0.0032204630992014077,0.02264513899956455,9.0,1,0,0.1118316854713914,0.13844444444444445,15.0
2018-01-04 18:00:00,172.83,172.91,172.64,172.69,2482,68.25396825396805,0.05111056325518201,381788,0.002313167495000619,0.016266898254485795,10.0,1,1,0.08094740844740844,0.2489478114478115,34.0
2018-01-04 18:30:00,172.66,172.93,172.58,172.93,2423,67.12328767123279,0.04200641434631755,384211,0.003560298959557403,0.0250407453817445,11.0,1,0,0.11899502513978835,0.13262281197063805,23.0
2018-01-04 19:00:00,172.9,173.12,172.82,172.88,2445,67.12328767123279,0.0390292599123879,381766,0.003141491759323642,0.02209797105305711,12.0,1,1,0.07475056689342402,0.2127604166666667,24.0
2018-01-04 19:30:00,172.91,173.18,172.82,173.09,2410,63.05084745762661,0.02336690609991343,384176,0.004188325760452886,0.02946667807057679,13.0,1,1,0.08324466469203312,0.22020299145299152,26.0
2018-01-04 20:00:00,173.12,173.19,172.92,173.1,2872,59.999999999999375,0.013285036395703914,387048,0.004079138693609582,0.028703278930549914,14.0,1,0,0.1274836667621594,0.10071699134199136,32.0
2018-01-04 20:30:00,173.07,173.23,172.93,173.01,3621,49.8442367601242,0.013580901384514676,383427,0.0034171168687199506,0.02404824838427544,15.0,1,1,0.06941592359089664,0.09799382716049383,27.0
2018-01-04 21:00:00,173.01,173.15,172.91,173.15,113,52.205882352940144,0.005656803397744131,383540,0.004062563601395014,0.028595375898589737,16.0,1,1,0.18201122620765475,0.0821699134199134,28.0
2018-01-04 21:30:00,173.15,173.18,173.12,173.16,29,46.50269023827747,0.001279389472497311,383569,0.003958321735345744,0.027866145471193704,17.0,1,1,0.09326896110162236,0.14072627314814815,24.0
2018-01-05 13:30:00,173.54,173.78,173.43,173.69,102,50.34013605442145,-0.0338336614949212,383671,0.006753595102115049,0.04755766917821802,18.0,1,0,0.11880674087816945,0.1320123106060606,20.0
2018-01-05 14:00:00,173.55,173.73,173.28,173.32,141,48.812664907651325,-0.02885751896458022,383530,0.004427431951691335,0.031182858622202048,19.0,1,1,0.0,0.1364759843331272,35.0
2018-01-05 14:30:00,173.32,174.16,173.03,174.06,4752,51.70603674540673,-0.06978693893527896,388282,0.008371233267990079,0.05897960926446899,20.0,1,1,0.13823509215133722,0.16773709315375984,27.0
2018-01-05 15:00:00,174.05,174.93,173.75,174.64,4323,59.35754189944147,-0.12697360355453954,392605,0.011266077635460229,0.07941178145017602,21.0,1,1,0.0972222222222222,0.053512949039264825,38.0
2018-01-05 15:30:00,174.67,175.18,174.52,175.13,3962,61.04417670682749,-0.1853191864382725,396567,0.013542892447346713,0.09551328021686345,22.0,1,0,0.13936462842712846,0.1795701212367879,39.0
2018-01-05 16:00:00,175.13,175.17,174.84,174.91,3720,63.0611372381359,-0.19559966374929005,392847,0.01178283705870271,0.08314021040445141,23.0,1,1,0.15048470998247782,0.10926143676143676,37.0
2018-01-05 16:30:00,174.93,174.99,174.71,174.94,3006,63.002114164905386,-0.19072354920982537,395853,0.011482113646084138,0.08105628058464731,24.0,1,0,0.12469273480143045,0.08830368906455863,23.0
2018-01-05 17:00:00,174.92,174.94,174.67,174.7,2726,63.49942062572467,-0.15893772373320086,393127,0.009694763357485616,0.06846583820876617,25.0,1,1,0.16258906235113962,0.19627049690988835,19.0
2018-01-05 17:30:00,174.69,174.91,174.53,174.85,2894,62.284482758621195,-0.13647831593068355,396021,0.010143316589447794,0.07166325631823156,26.0,1,0,0.11501828553391055,0.16987670068027216,28.0
2018-01-05 18:00:00,174.85,175.02,174.73,174.8,2575,65.52567237163893,-0.10796729086067303,393446,0.009464349848665043,0.0668921482273106,27.0,1,1,0.07643665626121766,0.16719365079365078,25.0
2018-01-05 18:30:00,174.79,175.02,174.72,175.0,2424,62.84016265248737,-0.0928661610321585,395870,0.010198651369650695,0.07211206398312697,28.0,1,0,0.16682900432900433,0.10722222222222223,15.0
2018-01-05 19:00:00,174.99,175.07,174.85,174.92,2875,62.84016265248737,-0.06888111329235136,392995,0.009351438436965278,0.06614688500340549,29.0,1,0,0.2902594396344396,0.22168560606060608,16.0
