Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score,Score,Frequency
2018-01-02 13:30:00,169.99,170.28,169.92,170.07,207,47.2239170225746,-0.011947986979127134,425963,-0.007462599340384132,-0.0521921120790978,36.0,1,1,0.0,0.0,0.16238827670645853
2018-01-02 14:30:00,170.01,171.57,169.25,171.54,9150,66.0919540229886,-0.12909632428675488,435113,0.0010725701711961626,0.007501696237738997,1.0,0,0,0.11961636871359092,0.12945585217251884,75.0
2018-01-02 15:30:00,171.52,171.58,171.14,171.25,6873,69.52141057934516,-0.18135719091969127,428240,-0.0005955190448839265,-0.004165036948052148,1.0,0,1,0.1349551506940158,0.08770864197530866,75.0
2018-01-02 16:30:00,171.26,171.49,171.07,171.34,5774,66.87524442706308,-0.21404560955488167,434014,-6.752850149689807e-05,-0.00047229040106344655,2.0,1,1,0.1317850787205626,0.09114988287480064,57.0
2018-01-02 17:30:00,171.36,171.58,171.19,171.51,5073,67.02997275204356,-0.2373703759107187,439087,0.0008882933949751607,0.00621289745777176,1.0,1,1,0.12559068579001914,0.12205535878263153,55.0
2018-01-02 18:30:00,171.53,172.1,171.46,171.87,5419,68.0,-0.26518780465081937,444506,0.002871602288047341,0.020086901479061225,2.0,1,0,0.17773091888270462,0.11633001986597878,73.0
2018-01-02 19:30:00,171.86,172.08,171.67,171.85,4832,60.82862523540501,-0.2695077826559082,439674,0.0026465798449929814,0.018514866126935203,3.0,1,1,0.08535547785547785,0.10042419812156657,57.0
2018-01-02 20:30:00,171.85,172.24,171.8,172.12,3763,69.37561942517324,-0.27676641313065686,443437,0.004055640389879241,0.028377028239589208,4.0,1,0,0.19458162926255032,0.17645376175548586,58.0
2018-01-02 21:30:00,172.12,172.18,172.09,172.09,17,66.21621621621611,-0.2657103188535855,443420,0.003727887361528235,0.02608773301452061,5.0,1,1,0.17273036944684247,0.12915992679407315,41.0
2018-01-03 13:30:00,172.5,172.69,172.42,172.49,170,63.494809688581086,-0.2705904765257797,443590,0.005821850696769985,0.04075095917079352,6.0,1,1,0.2041618508734192,0.1577930035650624,34.0
2018-01-03 14:30:00,172.51,174.39,172.15,174.03,8661,71.4285714285712,-0.3573387485753618,452251,0.014213166061687215,0.09954503920332058,7.0,1,0,0.1030762133073919,0.16611657620985973,67.0
2018-01-03 15:30:00,174.03,174.54,173.87,173.93,7047,72.01129588955112,-0.3853774649510368,445204,0.013088864169055654,0.09171974354828194,8.0,1,0,0.1286345156027779,0.15791442486085347,70.0
2018-01-03 16:30:00,173.94,173.95,173.38,173.49,5791,72.01129588955112,-0.35257197448470584,439413,0.01010904208513184,0.07086798889935153,9.0,1,0,0.11161132118648864,0.1134918790174472,55.0
2018-01-03 17:30:00,173.48,173.51,173.06,173.34,5569,72.01129588955112,-0.30105377159602703,433844,0.00887030168478735,0.06220649913859688,10.0,1,0,0.13742976299794474,0.20558929747788446,46.0
2018-01-03 18:30:00,173.36,173.39,172.73,172.87,5645,68.97934630038097,-0.21939965754767987,428199,0.005892817539730446,0.04133565603510192,11.0,1,0,0.10304028025145448,0.1293474215842637,38.0
2018-01-03 19:30:00,172.85,172.89,172.13,172.26,6415,61.56635242929665,-0.11370285266550323,421784,0.002251257236972453,0.01579308128862067,12.0,1,0,0.11425276194569688,0.12413630990758652,47.0
2018-01-03 20:30:00,172.25,172.54,171.84,172.04,4371,61.38828633405636,-0.02310709320853921,417413,0.000933119364014358,0.0065462937871245686,13.0,0,0,0.05692331467065132,0.11294196929613595,66.0
2018-01-03 21:30:00,172.02,172.04,171.83,171.85,17,64.87766377269133,0.05141257994358589,417396,-0.00016554953502927639,-0.001161404008428235,1.0,1,1,0.06975981200561031,0.15157571601990652,47.0
2018-01-04 13:30:00,172.75,172.87,172.53,172.69,215,69.68664850136243,0.046100255839245374,417611,0.004535623380776864,0.0318253177173915,1.0,1,1,0.1826047801047801,0.15021604938271604,30.0
