Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score,Score,Frequency
2018-01-02 13:30:00,1172.81,1175.49,1172.12,1174.0,71,47.95477219820426,0.7746880580454754,72535,-0.004243830499432409,-0.2042241213850957,14.0,0,0,0.1515960256156334,0.06045454545454545,8.0
2018-01-02 14:00:00,1174.0,1174.6,1172.97,1173.52,78,53.66579828805352,0.51541996415214,72457,-0.004469378795465251,-0.21503886172286002,15.0,1,1,0.11224559082892416,0.1246665968440162,31.0
2018-01-02 14:30:00,1174.6,1181.52,1170.5,1181.11,2969,66.98236446766771,-0.18060500359394283,75426,0.0018920566580439065,0.09104109363875068,1.0,1,1,0.08690083152436094,0.27278330176767673,32.0
2018-01-02 15:00:00,1180.87,1184.95,1180.74,1183.39,2015,71.10457790844158,-0.7746105093402122,77441,0.0036755020910175106,0.1768826193786026,2.0,1,0,0.15547753530797945,0.0979428936325488,29.0
2018-01-02 15:30:00,1183.39,1184.02,1181.59,1182.2,1590,71.9245008193233,-1.0503206551062638,75851,0.0025613949342147145,0.12327937940290212,3.0,1,1,0.15661588411588415,0.0447530864197531,27.0
2018-01-02 16:00:00,1182.2,1184.5,1182.15,1183.59,1423,78.32014072119507,-1.2743319336302323,77274,0.0035929797941115756,0.17295469785767636,4.0,1,1,0.1317850787205626,0.0348111658456486,29.0
2018-01-02 16:30:00,1183.59,1187.7,1183.14,1187.21,1636,78.83990434729198,-1.5936052524251605,78910,0.006399515452459139,0.30813294500057964,5.0,1,0,0.16200126545345986,0.12677906295093794,32.0
2018-01-02 17:00:00,1187.42,1187.89,1186.3,1187.16,1096,84.72364987744031,-1.7180071626499713,77814,0.006106308856248869,0.2940885157847788,6.0,1,0,0.10131696601439204,0.007166666666666666,15.0
2018-01-02 17:30:00,1187.16,1187.27,1184.98,1186.95,972,86.28372030599894,-1.6996195835193046,76842,0.005694528294221609,0.2743203386951336,7.0,1,1,0.2965277777777778,0.1435127591706539,19.0
2018-01-02 18:00:00,1186.94,1188.13,1186.67,1187.93,1349,74.44358321337553,-1.6647674691492487,78191,0.0062673943620608985,0.30199405090320397,8.0,1,0,0.07041572184429327,0.06195420110192836,33.0
2018-01-02 18:30:00,1187.93,1188.06,1186.28,1187.1,1417,76.01116588465825,-1.5021183951680157,76774,0.00534494602114103,0.2576021273382594,9.0,1,1,0.1717556818181818,0.17734126984126986,15.0
