Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,revenue,eps,pe_ratio,debt_to_equity,price_to_book
2014-10-15,303.84,307.69,299.06,305.91,27724,44.40911301485175,1.6394450432804628,-55478,5.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-10-16,294.98,306.71,294.96,302.69,20763,29.946267753084,1.8370424016602347,-76241,6.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-10-17,306.48,308.77,302.61,303.59,18327,27.228368520218396,1.7874521395827574,-57914,7.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-10-20,302.96,306.24,301.98,306.01,15627,29.674587982632275,1.4844522553113757,-42287,8.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-10-21,309.4,315.57,307.03,315.29,13873,39.16595347389718,0.597331343073285,-28414,9.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-10-22,315.96,318.71,312.59,313.05,13542,41.046925292224316,0.12441707914872957,-41956,10.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-10-23,313.41,316.73,311.19,312.91,16368,40.22503516174404,-0.19839020066791457,-58324,11.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-10-24,285.21,293.44,285.07,286.68,23738,40.22503516174404,1.2552637805208184,-82062,12.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-10-27,285.26,290.35,285.0,289.92,15923,39.06617400067181,1.8625987678147435,-66139,13.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-10-28,289.96,297.84,289.74,295.55,13911,37.23047436511741,1.7508704461703912,-52228,14.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-10-29,298.99,299.13,293.02,294.07,15229,37.23047436511741,1.6440571581296881,-67457,15.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-10-30,293.58,299.64,292.23,299.02,15691,38.132505734718656,1.1318291298219414,-51766,16.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-10-31,304.25,305.65,301.43,305.4,12174,39.79779411764705,0.2985079093724403,-39592,17.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-03,305.81,307.91,303.14,305.66,12507,35.79626662046863,-0.30250048527192863,-27085,18.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-11-04,303.66,304.12,300.06,302.69,12819,35.52546744036103,-0.5195733342559334,-39904,19.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-11-05,302.67,303.37,294.12,296.45,14230,59.4604316546761,-0.2747555304365017,-54134,20.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-06,296.65,296.79,292.24,296.56,12045,58.87611749680702,-0.15788330937826434,-42089,21.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-07,297.2,299.92,296.1,299.75,11388,56.405353728489395,-0.32353009238679675,-30701,22.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-10,300.03,305.74,299.96,305.02,9754,50.06035523366088,-0.7895741859748631,-20947,23.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-11,305.31,312.3,303.51,311.97,11201,52.47957992998826,-1.5248847686133606,-9746,1.0,1,0,20579.0,-0.95,322.44,2.91,14.44
2014-11-12,310.6,312.5,308.74,311.39,10945,52.47957992998826,-1.9063976448577473,-20691,2.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-13,311.76,317.76,311.76,316.43,12798,53.12095312095305,-2.4004676423400726,-7893,3.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-14,316.7,332.15,316.36,327.7,17336,56.11058150619631,-3.3312991914028864,9443,4.0,1,0,20579.0,-0.95,322.44,2.91,14.44
2014-11-17,326.15,327.83,317.99,323.01,14820,71.63834350767176,-3.460966072351365,-5377,5.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-18,323.24,329.48,323.21,324.96,12465,71.42632241813591,-3.497542154289928,7088,6.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-19,326.36,328.11,323.96,326.43,12953,69.77015323117912,-3.4352492635410248,20041,7.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-20,324.13,332.59,323.36,330.41,11633,49.79195561719831,-3.4666054206203967,31674,8.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-21,335.08,338.18,331.43,332.48,14474,50.912228796844126,-3.4252224121596555,46148,9.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-24,334.17,337.29,333.56,335.47,10566,40.90850313117693,-3.3913227455996546,56714,10.0,1,0,20579.0,-0.95,322.44,2.91,14.44
2014-11-25,334.86,336.06,331.22,335.01,11086,40.90850313117693,-3.1359901186020487,45628,11.0,1,0,20579.0,-0.95,322.44,2.91,14.44
2014-11-26,334.02,334.49,331.7,333.48,10258,44.21832254620671,-2.679820103984932,35370,12.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-11-28,336.14,341.08,336.14,338.6,9013,44.325173032555746,-2.5399619039248655,44383,13.0,1,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-01,337.56,340.46,325.88,325.95,16890,43.93051148281612,-1.4658644462023087,27493,14.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-02,327.47,327.73,323.2,326.16,11804,39.06518501546571,-0.6798640397031628,39297,15.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-03,326.07,326.65,314.28,316.41,15379,39.06518501546571,0.5215327556364961,23918,1.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-04,315.28,318.38,313.49,316.88,13417,38.7787261982928,1.2669075518484165,37335,2.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-05,316.46,316.46,310.8,312.52,11880,32.44619940769991,1.9927345927900193,25455,3.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-08,311.48,316.39,304.76,306.52,13427,27.83442295315203,2.7683795500079476,12028,4.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-09,302.46,313.46,301.11,312.45,14596,30.066243071515515,2.7669343953396703,26624,5.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-10,312.0,313.08,304.67,305.83,14547,33.5589386377509,3.0731052484055077,12077,6.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-11,307.05,312.57,306.0,307.47,15389,34.369900694671145,3.0218957419453973,27466,7.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-12,303.41,310.55,303.0,307.4,16043,35.1638903815154,2.85161233015642,11423,8.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-15,308.63,310.65,302.15,306.07,19730,41.0106974425828,2.6895330942661695,-8307,9.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-16,303.59,303.78,295.01,295.12,21418,42.11318377489246,3.148888474224045,-29725,10.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-17,296.47,299.61,293.0,298.75,18710,44.110015568240854,3.0360283718912626,-11015,11.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-18,304.05,304.05,293.24,297.61,17150,42.26468794470429,2.867921537596817,-28165,12.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-19,297.38,301.43,295.5,299.91,16745,43.65763546798038,2.44793022321518,-11420,13.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-22,302.1,307.35,301.85,306.54,13017,57.477678571428555,1.6101694227561998,1597,14.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-23,306.85,307.4,303.29,306.24,10854,57.63446876967192,0.9930621158961905,-9257,15.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-24,306.36,306.86,303.51,303.93,5272,54.8706940611265,0.6726160436380804,-14529,16.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-26,304.63,310.7,303.81,309.18,10066,51.43638850889199,0.07091523208383199,-4463,17.0,1,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-29,307.53,314.22,306.55,312.02,9818,57.3344169036977,-0.5218895108043529,5355,1.0,0,0,20579.0,-0.95,322.44,2.91,14.44
2014-12-30,310.22,313.85,309.32,310.34,9215,55.32390171258378,-0.788397233794214,-3860,1.0,0,1,20579.0,-0.95,322.44,2.91,14.44
2014-12-31,312.01,312.88,310.51,310.86,5002,49.46866189546741,-0.9750194745399652,1142,2.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-02,312.45,314.65,306.92,308.45,16311,49.47995792918076,-0.9125799748211101,-15169,3.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-05,307.36,308.24,300.82,302.08,15071,49.47995792918076,-0.44250867998200416,-30240,4.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-06,302.1,302.48,292.28,295.29,20029,48.49387240865876,0.28622839846232795,-50269,5.0,0,1,29328.0,0.47,310.35,4.07,13.44
2015-01-07,297.06,301.23,295.29,298.41,17008,44.96201875577005,0.5058051561972436,-33261,6.0,0,1,29328.0,0.47,310.35,4.07,13.44
2015-01-08,300.2,303.0,296.1,300.36,12959,43.195533341134364,0.46825334691406173,-20302,7.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-09,301.5,302.79,296.67,296.92,15263,45.59928471710242,0.6144168250077491,-35565,8.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-12,297.55,298.46,289.27,291.4,14508,45.07248547793805,0.9994077155401877,-50073,9.0,0,1,29328.0,0.47,310.35,4.07,13.44
2015-01-13,297.52,301.44,293.1,294.72,16694,40.717831416202124,0.9474831421931302,-33379,10.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-14,292.45,295.59,286.52,293.26,19589,39.33286177969634,0.927319319792896,-52968,11.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-15,293.199,295.759,286.799,286.949,18258,42.35689420742781,1.2355854805397448,-71226,12.0,0,1,29328.0,0.47,310.35,4.07,13.44
2015-01-16,286.059,290.539,285.249,290.129,16236,42.977103003585874,1.1250357739081815,-54990,13.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-20,292.639,293.229,286.269,289.429,15861,42.74444812727888,1.002823945224339,-70851,14.0,0,1,29328.0,0.47,310.35,4.07,13.44
2015-01-21,289.439,305.829,287.249,297.249,18767,50.60588538059272,0.3336969360280726,-52084,15.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-01-22,301.639,312.149,300.189,310.349,16273,62.78156883529878,-0.9808669970781274,-35811,1.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-01-23,307.799,316.849,307.729,312.419,14533,63.604045187827644,-1.924922250108469,-21278,2.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-01-26,311.999,312.509,307.509,309.649,11913,65.8649539745764,-2.273996124014687,-33191,3.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-01-27,305.999,310.189,302.549,306.739,14584,64.2942852624823,-2.2177307968201716,-47775,4.0,0,0,29328.0,0.47,310.35,4.07,13.44
2015-01-28,308.899,311.059,303.729,303.939,14801,72.09686296092455,-1.9123215184596756,-62576,1.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-01-29,304.199,312.719,299.139,311.779,15337,75.41718857327562,-2.1414250727218462,-47239,1.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-01-30,346.899,359.399,340.739,354.619,24538,81.37103649872118,-4.922278421059163,-22701,2.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-02,351.069,364.889,350.389,364.499,19747,81.10712806009408,-7.042093109425788,-2954,3.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-03,361.159,367.649,360.339,363.539,17355,82.53397282174265,-7.928623552929022,-20309,4.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-04,359.499,367.439,359.499,364.619,14832,80.71810710937075,-8.10779903098291,-5477,5.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-05,366.059,378.579,366.019,373.719,14955,80.64073226544627,-8.327563795589873,9478,6.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-06,373.889,375.749,370.999,374.229,14491,75.01542257865523,-7.994074771981653,23969,7.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-09,369.999,374.139,367.179,370.559,12482,76.24441253210904,-7.046321089710894,11487,8.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-10,370.609,374.159,368.509,372.979,9375,75.1591548402107,-6.135830615349647,20862,9.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-11,371.229,376.989,371.229,375.139,10328,72.62556811560431,-5.2658480212621495,31190,10.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-12,374.509,378.389,373.089,377.059,11795,72.16580964933453,-4.439542734794058,42985,11.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-13,377.849,382.899,376.999,381.789,12700,70.5922629236564,-3.8531388465010643,55685,12.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-17,378.639,379.869,372.659,375.269,12057,70.5922629236564,-2.72110996694283,43628,13.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-18,374.019,376.599,372.729,373.369,9546,73.47011490839994,-1.5950723846266541,34082,14.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-19,373.669,381.779,373.669,378.949,12375,71.58482484320032,-1.0055394148465595,46457,15.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-20,377.999,383.689,375.819,383.599,13958,57.525434554496115,-0.721539179738869,60415,16.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-23,383.159,384.399,377.879,379.989,10101,55.97144846796656,-0.115150268306774,50314,17.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-24,378.249,380.249,376.009,378.509,10800,57.02123885957521,0.5258485378138538,39514,18.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-02-25,377.119,387.709,376.529,385.369,10406,61.017494470138715,0.6215001073777522,49920,19.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-26,384.169,389.299,383.259,384.679,9793,52.563661041670834,0.8507312182284288,40127,20.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-02-27,383.799,385.769,379.749,380.259,8773,59.97458703939002,1.387771621582953,31354,21.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-02,380.599,385.859,379.269,385.639,7854,54.808630597419416,1.4610122632048927,39208,22.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-03,383.299,385.919,381.499,384.589,7461,56.74685243641375,1.6467304398764462,31747,23.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-04,385.669,387.699,382.209,382.719,9163,58.7618048268625,1.9417889553180174,22584,24.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-05,385.449,388.379,383.799,387.809,8901,61.01893495596959,1.8413157519019823,31485,25.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-06,385.589,386.759,378.929,380.079,11020,60.12507878023946,2.3121436202600503,20465,26.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-09,378.149,379.139,375.259,378.529,9897,61.66927724323112,2.7167073521972878,10568,27.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-10,377.009,377.039,369.089,369.669,12060,59.64077039601819,3.518845304755608,-1492,28.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-11,370.589,372.999,366.249,366.869,9482,61.44623221718332,4.13337047658967,-10974,29.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-12,367.519,375.439,367.519,374.279,9595,64.20785512428628,3.9370900321776805,-1379,30.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-13,371.969,373.819,366.679,370.349,11961,62.506316321374406,3.957620563769412,-13340,31.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-16,369.999,373.809,366.499,373.289,9839,60.48510452327191,3.6655202021660003,-3501,32.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-17,371.119,374.479,369.629,371.929,9567,59.32976176906417,3.4588427294196507,-13068,33.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-18,370.009,375.879,366.659,375.069,12448,60.20100502512566,3.0214781537205067,-620,34.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-19,373.479,376.859,372.169,373.189,10607,58.87138606022555,2.775928857281439,-11227,35.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-20,375.799,379.239,375.759,378.519,9432,64.26771494808995,2.1970255021695815,-1795,36.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-23,378.479,381.659,375.109,375.109,8343,64.65875671838555,1.992288267924767,-10138,37.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-24,374.149,375.149,372.279,374.079,8143,65.31002458344716,1.876376905721182,-18281,38.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-25,375.499,380.399,370.209,370.949,11968,66.53703376347886,1.9519565959080714,-30249,39.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-26,368.499,371.139,365.639,367.219,13815,66.53703376347886,2.17743885005442,-44064,40.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-27,367.169,373.149,367.169,370.559,11574,63.579959114872885,2.0289032680603487,-32490,41.0,1,1,29328.0,0.47,310.35,4.07,13.44
2015-03-30,372.009,376.009,372.009,374.579,7653,63.217627527920314,1.605706740605787,-24837,42.0,1,0,29328.0,0.47,310.35,4.07,13.44
2015-03-31,373.089,377.609,372.139,372.139,8736,62.367274707323716,1.4411450926707325,-33573,43.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-01,371.999,372.669,368.319,370.189,11378,60.85265034851683,1.4127620536877052,-44951,44.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-02,370.289,373.119,369.019,372.299,9290,63.22961617079264,1.2089013287896404,-35661,45.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-06,370.119,380.109,369.109,377.039,10704,63.575204228736155,0.7351455194863354,-24957,46.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-07,375.599,379.249,373.999,374.299,8135,65.80452623725432,0.5927403423950848,-33092,47.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-08,374.709,381.529,374.639,381.119,10494,72.45739417262226,0.054036595706119295,-22598,48.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-09,380.219,384.309,378.749,383.529,9886,58.38068181818174,-0.4235069391565529,-12712,49.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-10,383.829,387.049,381.119,382.639,10383,57.14285714285709,-0.6261192683365717,-23095,50.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-13,382.999,385.239,380.139,382.359,9334,56.46832088653329,-0.6832904934661013,-32429,51.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-14,383.119,387.599,381.169,385.139,9063,56.20779591982561,-0.8400297361788249,-23366,52.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-15,384.639,385.709,381.629,383.419,8206,56.20779591982561,-0.7618656683885807,-31572,53.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-16,383.889,387.349,383.619,386.089,8002,55.30597919724329,-0.8189893441936991,-23570,54.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-17,382.809,383.559,374.399,375.599,12106,50.43758636573004,-0.11620714102681662,-35676,55.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-20,378.099,391.879,376.999,389.599,11233,53.58166189111743,-0.5366013864399721,-24443,56.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-21,390.699,394.469,386.699,391.179,10351,51.33693010019559,-0.8451047015478954,-14092,57.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-22,391.609,394.199,387.999,389.789,10626,46.373422353928234,-0.8758400695720967,-24718,58.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-23,389.529,391.779,386.079,389.979,11916,41.45690162968782,-0.829700362993143,-12802,59.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-24,439.769,452.409,438.999,445.309,21705,63.31873431425619,-4.254810496579278,8903,60.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-27,442.619,446.629,437.399,438.559,11065,63.32496677986124,-5.704584704185603,-2162,61.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-28,438.659,438.899,428.039,429.299,10778,66.66666666666666,-5.667072823760961,-12940,62.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-04-29,426.149,434.129,426.009,429.349,11001,69.37044360255386,-5.2805513164815565,-1939,63.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-04-30,427.109,431.679,419.229,421.689,10556,69.37044360255386,-4.19146980000766,-12495,64.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-01,423.909,425.169,415.999,422.839,9178,69.53227805245744,-3.2718091440474772,-3317,65.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-04,424.769,429.739,422.439,423.029,7454,68.45173041894354,-2.4378262603593015,4137,66.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-05,423.299,427.379,421.019,421.319,9516,68.66435227480358,-1.574453444908693,-5379,67.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-06,422.249,422.279,414.549,419.099,10030,70.72022633594302,-0.7017835128216294,-15409,68.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-07,423.639,428.409,422.689,426.959,8629,70.44537962475889,-0.510715672700865,-6780,69.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-08,430.329,435.119,429.999,433.649,9157,74.3939702587085,-0.681048219909492,2377,70.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-11,431.499,438.759,431.499,432.829,6114,76.21045147529333,-0.5881475128957447,-3737,71.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-12,430.199,433.219,426.469,430.939,8110,79.53034139283828,-0.2655019029468111,-11847,72.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-13,430.599,433.209,425.799,426.949,6456,81.88659734589535,0.31885197180268854,-18303,73.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-14,428.949,432.979,426.999,432.079,6086,55.755490870600696,0.4538628989262996,-12217,74.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-15,428.599,429.859,424.249,425.919,8275,55.29699938763011,1.0196238549504173,-20492,75.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-18,426.109,427.099,421.429,425.229,6180,54.63149024437675,1.474305909787308,-26672,76.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-19,424.739,428.109,420.559,421.689,6856,57.33074731801923,2.0140507771656004,-33528,77.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-20,420.849,426.859,418.259,423.889,6434,55.294491189077576,2.207913230234947,-27094,78.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-21,428.259,436.719,428.259,431.689,9179,59.29528535980146,1.8124094984934658,-17915,79.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-22,431.019,431.999,427.599,427.629,10802,64.9293117121058,1.8209820642074526,-28717,80.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-26,426.239,426.239,421.969,425.449,12806,65.73435423653729,1.9582448423992531,-41523,81.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-27,427.299,431.799,424.969,431.379,10356,63.07120085015936,1.6469481213102775,-31167,82.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-05-28,430.179,430.929,425.429,426.549,13002,63.68330464716002,1.75374601939283,-44169,83.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-05-29,427.429,432.389,427.049,429.269,14784,57.5456002903899,1.6311784988927984,-29385,84.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-06-01,432.259,433.109,426.179,431.189,12329,55.001834413599084,1.4186107148313267,-17056,85.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-06-02,429.259,433.119,426.079,430.989,10586,55.001834413599084,1.2928358101753785,-27642,86.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-06-03,434.169,438.249,432.729,436.759,12262,56.196428571428555,0.8441162418919044,-15380,87.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-06-04,434.259,436.629,429.229,430.619,12954,56.960148285449485,0.9746483005738193,-28334,88.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-06-05,430.049,430.439,426.379,426.939,11955,52.93712316968135,1.3021884772391115,-40289,89.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-06-08,424.409,425.339,421.359,423.499,12989,52.93712316968135,1.7177551380181848,-53278,90.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-06-09,422.379,427.379,419.139,425.379,11474,51.81943381790366,1.8232853196983072,-41804,91.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-06-10,426.349,432.139,425.589,430.549,10247,54.311170444321945,1.5148428261635276,-31557,92.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-06-11,432.329,438.659,431.479,432.659,11693,48.28630941109644,1.154928763035592,-19864,93.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-06-12,431.079,432.029,428.199,429.909,11513,44.63634507103898,1.0891421370605885,-31377,94.0,1,0,22717.0,-0.12,372.1,3.61,15.95
2015-06-15,426.509,426.509,422.499,423.629,10990,44.63634507103898,1.4339515121735849,-42367,95.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-06-16,423.729,427.909,422.719,427.479,9747,43.33425848829686,1.368297828960538,-32620,96.0,1,1,22717.0,-0.12,372.1,3.61,15.95
2015-06-17,428.639,430.959,424.549,427.799,11055,43.33698430083976,1.270973253087154,-21565,97.0,1,1,22717.0,-0.12,372.1,3.61,15.95
