Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,revenue,eps,pe_ratio,debt_to_equity,price_to_book,Score,Frequency
2018-01-02 19:15:00,1188.66,1188.94,1187.97,1187.98,612,57.711381105876335,-0.0979625152751726,34674,0.0050929399771512,0.2457001266172938,20.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2255291005291005,6.0
2018-01-02 19:30:00,1188.05,1188.58,1187.22,1188.09,597,31.972393148179396,-0.0184889379044661,35271,0.0049816198064445,0.2403785530243567,21.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0757575757575757,5.0
2018-01-02 19:45:00,1188.1,1188.59,1187.74,1188.58,437,31.031866464340325,0.0252013072602936,35708,0.005183392355311,0.2501676293763921,22.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0757575757575757,5.0
2018-01-02 20:00:00,1188.57,1188.57,1187.44,1187.92,637,32.16951601252178,0.11750581270342,35071,0.004443042200567,0.2144747811655634,23.0,1,1,60453.0,3.75,1169.47,3.74,20.43,-0.0230324074074074,8.0
2018-01-02 20:15:00,1187.91,1189.24,1187.89,1189.09,711,28.917486752460107,0.1183878956709518,35782,0.0052181887152895,0.2519463583748802,24.0,1,0,60453.0,3.75,1169.47,3.74,20.43,-0.0230324074074074,8.0
2018-01-02 20:30:00,1189.06,1189.24,1188.23,1188.61,896,29.098178587294527,0.166951250468005,34886,0.0046228177786105,0.2232425796148618,25.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.135,8.0
2018-01-02 20:45:00,1188.58,1189.75,1188.26,1188.93,1379,27.906042963260973,0.1914198846780457,36265,0.0047004888772612,0.2270369882573959,26.0,0,0,60453.0,3.75,1169.47,3.74,20.43,0.135,8.0
2018-01-02 21:00:00,1188.91,1188.91,1183.07,1183.07,97,30.76923076923164,0.5934606063340122,36168,-0.0002416208322536,-0.0116703446151404,1.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.046875,6.0
2018-01-02 21:15:00,1184.0,1185.85,1183.09,1185.6,92,35.95317725752554,0.6742977424475551,36260,0.0018218637203784,0.0880030022324263,1.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.046875,6.0
2018-01-02 21:30:00,1185.6,1185.98,1185.27,1185.3,36,36.41834405478353,0.7286402052910077,36224,0.0015067690518537,0.0727871982232954,2.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0882954545454545,11.0
2018-01-02 21:45:00,1185.33,1186.0,1185.27,1186.0,14,37.83728951105757,0.698049216282965,36238,0.0020157774252443,0.0973837786850708,3.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0882954545454545,11.0
2018-01-03 13:30:00,1186.6,1187.61,1186.57,1186.97,23,36.72242550967104,0.5970054506859337,36261,0.002723810148743,0.1316040226581663,4.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.09045578158356532,5.162372671768105
2018-01-03 13:45:00,1187.0,1187.73,1186.97,1187.0,19,35.16915112023615,0.5157280385844101,36280,0.0026410587589848,0.1276195511813966,5.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.09045578158356532,5.162372671768105
2018-01-03 14:00:00,1187.48,1187.48,1186.63,1186.64,33,29.39534883720933,0.4748139305308858,36247,0.0022451204462909,0.1084972158409982,6.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2333333333333333,6.0
2018-01-03 14:15:00,1187.15,1188.38,1186.47,1187.24,50,28.836337118449592,0.3989963903812059,36297,0.0026436826283562,0.1277718348276266,7.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2333333333333333,6.0
2018-01-03 14:30:00,1188.87,1196.73,1188.87,1194.95,1688,73.05660377358774,-0.1493764473030472,37985,0.0087927316952907,0.425114115814722,8.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0521010101010101,15.0
2018-01-03 14:45:00,1194.94,1197.99,1194.15,1197.25,1328,75.30551072169965,-0.6195971598774626,39313,0.0103091249330322,0.4986390524495618,9.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0521010101010101,15.0
2018-01-03 15:00:00,1197.25,1198.14,1194.79,1196.18,1041,74.76250429209418,-0.7997061734107813,38272,0.0090339939184893,0.4371237954908338,10.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1700717492384158,12.0
2018-01-03 15:15:00,1196.15,1197.61,1196.04,1196.55,967,73.80301770227241,-0.8786119260415246,39239,0.0089763023785635,0.4344914897851595,11.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1700717492384158,12.0
2018-01-03 15:30:00,1196.54,1198.89,1196.52,1198.05,776,73.54782984236988,-0.96006049124231,40015,0.0098355950193841,0.4762761372446675,12.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.003095238095238,14.0
2018-01-03 15:45:00,1198.37,1198.94,1197.48,1198.83,685,76.60972404730852,-0.9906962837161756,40700,0.0100774173373419,0.4881868769605262,13.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.003095238095238,14.0
2018-01-03 16:00:00,1198.85,1198.89,1197.57,1198.18,546,75.17730496454105,-0.8943603792998371,40154,0.0091526216166917,0.4435520974718656,14.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1397727272727272,8.0
2018-01-03 16:15:00,1198.17,1199.0,1198.17,1198.6,547,72.70148900969235,-0.7897376344903564,40701,0.0091301593384193,0.4426284858063809,15.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1397727272727272,8.0
2018-01-03 16:30:00,1198.61,1199.92,1197.99,1198.23,690,74.66019417475923,-0.6331894295962841,40011,0.0084698889947445,0.4107607020491741,16.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0619047619047619,7.0
2018-01-03 16:45:00,1198.21,1199.56,1197.99,1199.0,755,74.74600870827473,-0.5236108378299593,40766,0.0087572485674121,0.4248485176551639,17.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0619047619047619,7.0
2018-01-03 17:00:00,1198.99,1200.75,1198.62,1200.56,786,80.64353946707107,-0.4984387198709181,41552,0.0096710164786038,0.4693642620607079,18.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1388154269972451,11.0
2018-01-03 17:15:00,1200.56,1200.7,1199.22,1200.34,587,75.92715545859801,-0.4127590242257488,40965,0.00911060746204,0.4423303694309197,19.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1388154269972451,11.0
2018-01-03 17:30:00,1200.36,1201.05,1199.82,1200.92,593,74.62887989203786,-0.34375919208337,41558,0.0092183360794706,0.447729178472855,20.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0598484848484848,8.0
2018-01-03 17:45:00,1200.93,1202.3,1200.78,1202.18,712,75.36041939711681,-0.3314435751217739,42270,0.0098701979823032,0.4795829361798951,21.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0598484848484848,8.0
2018-01-03 18:00:00,1202.16,1203.64,1201.22,1201.88,850,65.59405940593834,-0.2549911485637772,41420,0.0092375201540832,0.4490110563297094,22.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0852272727272727,10.0
2018-01-03 18:15:00,1201.89,1204.17,1201.5,1203.32,583,63.43174510376811,-0.2528083334550177,42003,0.0100329256089651,0.4878733678460776,23.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0852272727272727,10.0
2018-01-03 18:30:00,1203.32,1204.22,1203.06,1203.39,764,56.27009646301956,-0.209284297975838,42767,0.0096920937492213,0.4714861769502931,24.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0123376623376623,7.0
2018-01-03 18:45:00,1203.4,1203.47,1201.55,1202.11,493,57.79310344827324,-0.0554991409383518,42274,0.0082773597535732,0.4028004445208353,25.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0123376623376623,7.0
2018-01-03 19:00:00,1202.13,1203.09,1201.19,1202.84,680,58.76447876447727,0.0311868684242315,42954,0.008538061582331,0.4156317996375946,26.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0,10.0
2018-01-03 19:15:00,1202.81,1204.62,1202.6,1203.21,668,54.73204104902935,0.0941754858908918,43622,0.0084983525173042,0.413842317298986,27.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0,10.0
2018-01-03 19:30:00,1203.2,1203.35,1201.89,1202.6,574,49.16593503072804,0.2013357353596734,43048,0.0076714457310266,0.373691638189257,28.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.276590909090909,10.0
2018-01-03 19:45:00,1202.62,1204.0,1202.5,1203.84,581,51.86143187066958,0.2120428277403645,43629,0.0083660108499019,0.4076645151228604,29.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.276590909090909,10.0
2018-01-03 20:00:00,1203.82,1204.32,1201.99,1202.85,662,52.42809114680541,0.3035637682080301,42967,0.0072390635998852,0.3528541419807425,30.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0304545454545454,11.0
2018-01-03 20:15:00,1202.82,1204.12,1202.82,1203.83,709,53.072316904651615,0.3145269031485278,43676,0.0077411800474026,0.3774480971972025,31.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0304545454545454,11.0
2018-01-03 20:30:00,1203.83,1204.36,1203.48,1203.67,797,50.76655431118819,0.346458526916964,42879,0.0073067390549522,0.3563717012286815,32.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0037499999999999,10.0
2018-01-03 20:45:00,1203.64,1204.8,1202.85,1203.04,1326,53.31734612310201,0.419063537703257,41553,0.0065119208107241,0.3176904580432165,33.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0037499999999999,10.0
2018-01-03 21:00:00,1202.62,1204.2,1201.22,1201.22,62,54.37499999999998,0.5883436542311227,41491,0.0047926412082837,0.2338594596885741,34.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1113858363858363,13.0
2018-01-03 21:15:00,1201.23,1202.55,1201.22,1201.45,34,47.20149253731392,0.6771767456756366,41525,0.0047886033309578,0.2337081083280736,35.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1113858363858363,13.0
2018-01-03 21:30:00,1201.45,1201.61,1201.28,1201.28,6,46.20301323999499,0.7349140656170667,41519,0.0044634038375737,0.217876417805428,36.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1144685872395833,12.0
2018-01-03 21:45:00,1201.3,1201.92,1201.29,1201.29,3,38.12357780500852,0.7569722753873789,41522,0.0042956487966636,0.2097244014209991,37.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1144685872395833,12.0
2018-01-04 13:30:00,1207.03,1207.03,1204.97,1205.96,47,63.47043701799587,0.4563955759905949,41569,0.0078757409710361,0.3846371699928568,38.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.09994054822930049,7.055201683830334
2018-01-04 13:45:00,1205.97,1207.0,1205.97,1206.6,52,60.58152014830768,0.2254992606143311,41621,0.0080781255871469,0.3946513986204536,39.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.09994054822930049,7.055201683830334
2018-01-04 14:00:00,1206.59,1209.29,1206.57,1208.8,108,61.32858837485156,-0.0496882875849422,41729,0.0095235871971709,0.4654493829884814,40.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.019047619047619,7.0
2018-01-04 14:15:00,1208.78,1209.26,1207.0,1207.52,98,58.589618021547714,-0.116012216708202,41631,0.0081203559484541,0.3970003875770089,41.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.019047619047619,7.0
2018-01-04 14:30:00,1207.17,1213.9,1207.17,1210.41,1782,66.49431230610202,-0.3138029086061484,43413,0.0101158835204328,0.4947650782603432,42.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.125,4.0
2018-01-04 14:45:00,1210.43,1215.58,1209.97,1214.0,1498,59.470479807853664,-0.6275830499419603,44911,0.012591160351882,0.6161468398970555,43.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.125,4.0
2018-01-04 15:00:00,1214.11,1215.74,1213.91,1214.0,1158,53.25630252100885,-0.7670784557671588,44911,0.0120914189657268,0.5919842187245195,44.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0900978535353535,13.0
2018-01-04 15:15:00,1214.03,1214.36,1209.21,1213.01,1149,56.77400968937077,-0.725095172007749,43762,0.0108194856960818,0.5299456219120202,45.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0900978535353535,13.0
2018-01-04 15:30:00,1213.01,1214.6,1212.02,1213.37,804,54.48386236329728,-0.6560666021372592,44566,0.010678764547964,0.523281087719397,46.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1081031468531468,13.0
2018-01-04 15:45:00,1213.35,1214.0,1211.59,1211.59,739,53.41631961923987,-0.4356400535188416,43827,0.0088322933052054,0.4329563391813735,47.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1081031468531468,13.0
2018-01-04 16:00:00,1211.62,1212.09,1209.8,1210.95,884,53.41631961923987,-0.2036345337527927,42943,0.0079713353873802,0.3908796199978042,48.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.09375,4.0
2018-01-04 16:15:00,1210.85,1210.85,1206.59,1206.74,1111,56.64694280078977,0.2517595322117341,41832,0.0042910842196993,0.2104529682330849,49.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.09375,4.0
2018-01-04 16:30:00,1206.74,1209.01,1206.0,1208.29,1033,54.78650137741089,0.455133147248306,42865,0.0053610102665235,0.2629842243809435,50.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1593047664141414,16.0
2018-01-04 16:45:00,1208.31,1209.21,1207.47,1207.71,804,57.66905778995771,0.6247783285564212,42061,0.0046862125773873,0.229926019503182,51.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1593047664141414,16.0
2018-01-04 17:00:00,1207.69,1209.9,1207.09,1209.85,827,52.68158136684014,0.5893820585280918,42888,0.0062113029064568,0.3048308814834399,52.0,1,0,60453.0,3.75,1169.47,3.74,20.43,-0.0069444444444444,4.0
2018-01-04 17:15:00,1209.85,1209.9,1207.47,1208.02,703,53.747097318978334,0.6793381145043478,42185,0.0045046001670216,0.2211120233862402,53.0,1,1,60453.0,3.75,1169.47,3.74,20.43,-0.0069444444444444,4.0
2018-01-04 17:30:00,1207.99,1209.72,1207.58,1209.36,616,52.00438116100744,0.6392965915616182,42801,0.0053973137233714,0.264989983253372,54.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0948412698412698,8.0
2018-01-04 17:45:00,1209.38,1209.77,1208.16,1208.4,579,52.896613190730285,0.6651976879544699,42222,0.0044180625391332,0.2169511603806313,55.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0948412698412698,8.0
2018-01-04 18:00:00,1208.39,1209.14,1206.08,1206.26,586,47.80228136881996,0.8048612855716062,41636,0.0025355371949272,0.1245217031107586,56.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0611111111111111,3.0
2018-01-04 18:15:00,1206.26,1207.15,1204.66,1206.41,715,43.38292873923135,0.8605307266214155,42351,0.0025556154694232,0.1255208520083215,57.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0611111111111111,3.0
2018-01-04 18:30:00,1206.39,1206.7,1205.57,1206.03,638,46.20517097581208,0.8924980117124701,41713,0.0021518010303321,0.1056965048708207,58.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2521143250688705,11.0
2018-01-04 18:45:00,1206.06,1207.25,1205.29,1207.1,644,43.89110225763477,0.8133636706896663,42357,0.0029213184897381,0.1435123282089989,59.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2521143250688705,11.0
2018-01-04 19:00:00,1207.13,1209.0,1205.97,1208.93,890,50.99170573386216,0.6183860909009,43247,0.0042668468697816,0.209649099652097,60.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.2414166666666666,7.0
2018-01-04 19:15:00,1208.93,1210.31,1207.58,1207.59,861,52.77596342259932,0.561913827542402,42386,0.0030296500610747,0.1488785467242905,61.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2414166666666666,7.0
2018-01-04 19:30:00,1207.61,1208.26,1207.23,1207.99,551,53.46784363177774,0.4828909322703032,42937,0.0032296271619592,0.1587264468528246,62.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1864965986394557,7.0
2018-01-04 19:45:00,1208.2,1209.04,1207.99,1208.77,449,55.67771860504961,0.3685249301785307,43386,0.0037247914478873,0.183090115603818,63.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1864965986394557,7.0
2018-01-04 20:00:00,1208.68,1209.02,1206.37,1206.97,611,60.52597147716781,0.4018114380410283,42775,0.0021424843974303,0.1053218757760987,64.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0691071428571428,11.0
2018-01-04 20:15:00,1207.0,1209.57,1207.0,1209.57,558,67.1661237785011,0.2441852145497298,43333,0.004131880669347,0.2031523904515779,65.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.0691071428571428,11.0
2018-01-04 20:30:00,1209.56,1210.3,1208.56,1208.96,845,63.47274375242818,0.1794597700976048,42488,0.0034828143922292,0.1712640614143765,66.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1227272727272727,6.0
2018-01-04 20:45:00,1208.94,1210.51,1208.92,1209.64,1081,61.00443131462349,0.0936219374702518,43569,0.00388790789846,0.1912144903785702,67.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1227272727272727,6.0
2018-01-04 21:00:00,1209.57,1209.6,1208.98,1209.49,52,60.902179422200426,0.0518063076116664,43517,0.003615303207564,0.1778335299713944,68.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1071428571428571,7.0
2018-01-04 21:15:00,1209.49,1209.49,1209.46,1209.46,8,64.29794520548097,0.031998789298572,43509,0.0034491236732376,0.1696831954627669,69.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1071428571428571,7.0
2018-01-04 21:30:00,1209.48,1209.59,1209.46,1209.59,24,53.166318719555726,0.0167401138500531,43533,0.0034170143266998,0.1681269917191912,70.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.009090909090909,4.0
2018-01-04 21:45:00,1209.46,1209.67,1209.46,1209.49,16,55.98430346631865,0.0197723585364129,43517,0.0032028930026709,0.1576122077301534,71.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.009090909090909,4.0
2018-01-05 13:30:00,1213.97,1215.48,1212.82,1215.48,172,70.52316890881986,-0.3545845955216703,43689,0.0078482996421665,0.3863332976231959,72.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1347374616279367,9.571580596002388
2018-01-05 13:45:00,1215.48,1215.78,1214.53,1214.56,67,71.56862745098121,-0.5040691509834332,43622,0.0068057045366322,0.3351045408533082,73.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1347374616279367,9.571580596002388
2018-01-05 14:00:00,1214.56,1214.82,1212.97,1214.0,101,71.00671140939613,-0.5265972995151684,43521,0.0060912934217713,0.3000024019963803,74.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1373076923076923,13.0
2018-01-05 14:15:00,1213.52,1216.89,1213.5,1214.7,71,69.11764705882379,-0.547580703610306,43592,0.0064081114458183,0.3156885823104858,75.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1373076923076923,13.0
2018-01-05 14:30:00,1215.0,1217.55,1209.97,1212.14,1953,69.21119592875331,-0.3572022758699276,41639,0.0041182764421345,0.202916481043303,76.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1110416666666666,12.0
2018-01-05 14:45:00,1212.16,1214.81,1211.0,1213.32,1633,66.15059817030235,-0.2821902248988668,43272,0.0048949581187431,0.2412334817865939,77.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1110416666666666,12.0
2018-01-05 15:00:00,1213.34,1215.03,1212.98,1214.82,1151,65.49144204161095,-0.3031983233495545,44423,0.0058951902038246,0.2905968746579219,78.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2526515151515152,9.0
2018-01-05 15:15:00,1214.82,1217.09,1214.47,1216.91,1247,59.81718464350983,-0.4202500833465985,45670,0.007324512407419,0.3611617031026526,79.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.2526515151515152,9.0
2018-01-05 15:30:00,1216.89,1219.34,1216.2,1217.31,1091,59.41104754759383,-0.4825544162478168,46761,0.0073531933430089,0.362684773569299,80.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1941287878787878,8.0
2018-01-05 15:45:00,1217.31,1218.45,1216.47,1218.18,816,58.88278388278365,-0.5361724892650339,47577,0.0077540905994651,0.3825794883312028,81.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1941287878787878,8.0
2018-01-05 16:00:00,1218.27,1218.34,1216.57,1217.51,697,55.09854327334988,-0.482034187041614,46880,0.0069155263713072,0.3413018613377971,82.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0843333333333333,10.0
2018-01-05 16:15:00,1217.52,1218.68,1216.98,1217.85,746,52.821128451379806,-0.426551482705185,47626,0.0069125410313385,0.3412508079520648,83.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.0843333333333333,10.0
2018-01-05 16:30:00,1217.86,1218.7,1217.47,1218.2,652,68.52182792953617,-0.372800607738605,48278,0.0069175374356202,0.3415939135225017,84.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1322660672660672,13.0
2018-01-05 16:45:00,1218.17,1220.1,1218.12,1219.98,700,68.93424036281002,-0.4133624908187308,48978,0.0080571935392715,0.3980019953451119,85.0,1,0,60453.0,3.75,1169.47,3.74,20.43,0.1322660672660672,13.0
2018-01-05 17:00:00,1220.0,1220.2,1219.0,1219.28,676,59.90243902438827,-0.351701519565827,48302,0.0071833978908835,0.3549430935668169,86.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1183189033189033,9.0
2018-01-05 17:15:00,1219.27,1220.5,1218.9,1220.01,746,59.20190589636493,-0.3196592739598527,49048,0.0074787795280281,0.3696512075446208,87.0,1,1,60453.0,3.75,1169.47,3.74,20.43,0.1183189033189033,9.0
