Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,revenue,eps,pe_ratio,debt_to_equity,price_to_book
2017-05-18 17:30:00,152.18,152.7,152.07,152.41,3268,59.56765412329851,-0.24535847990897186,-10930,28.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-18 18:00:00,152.38,153.03,152.38,153.0,3727,60.81128747795403,-0.26879473198326825,-7203,1.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-18 18:30:00,153.0,153.21,152.55,152.59,3359,61.25461254612524,-0.24664195482160228,-10562,1.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-18 19:00:00,152.63,152.82,152.4,152.51,4470,65.27331189710586,-0.2175738246798834,-15032,2.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-18 19:30:00,152.54,152.95,152.39,152.49,5296,73.26086956521712,-0.18902824974971547,-20328,3.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-18 20:00:00,152.46,152.55,152.37,152.4,71,74.71365638766495,-0.15740853842482133,-20399,4.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-18 20:30:00,152.39,152.41,152.37,152.38,10,65.43209876543168,-0.12962804604808578,-20409,5.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-19 12:30:00,153.85,153.85,153.64,153.81,137,68.99128268991258,-0.19795036504308652,-20272,1.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 13:00:00,153.81,153.82,153.2,153.28,288,71.08639863130857,-0.19739270552029392,-20560,2.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 13:30:00,153.36,153.7,152.98,153.22,4175,74.6170021027334,-0.1832360474131352,-24735,3.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-19 14:00:00,153.24,153.74,153.0,153.66,3529,77.79578606158836,-0.19278911575235294,-21206,4.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-19 14:30:00,153.69,153.82,153.48,153.8,3365,76.55545536519398,-0.19711748912904314,-17841,5.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 15:00:00,153.81,153.97,153.31,153.35,3279,77.07257819617361,-0.15984253215475633,-21120,6.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-19 15:30:00,153.36,153.53,153.18,153.53,2991,73.80073800738003,-0.13828624328703062,-18129,7.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 16:00:00,153.52,153.64,153.33,153.5,2597,69.73973032298541,-0.11399523562717223,-20726,8.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-19 16:30:00,153.5,153.72,153.42,153.64,2329,65.88900671615416,-0.09985271861738748,-18397,9.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 17:00:00,153.62,153.69,153.47,153.55,2278,69.96996996997,-0.07790680582728793,-20675,10.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 17:30:00,153.54,153.64,153.48,153.54,2230,67.60154738878148,-0.05714816448732296,-22905,11.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 18:00:00,153.53,153.64,153.25,153.31,2455,67.64827872252187,-0.024051745905506905,-25360,12.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-19 18:30:00,153.29,153.55,153.25,153.4,2606,63.43381389252947,-0.005324050149792925,-22754,13.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-19 19:00:00,153.39,153.43,152.69,152.87,4580,66.7126119917302,0.04299495790353569,-27334,1.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-19 19:30:00,152.85,153.03,152.6,152.99,5171,47.896440129450376,0.06574878929299457,-22163,2.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 12:30:00,153.48,153.8,153.48,153.69,54,53.39233038348111,0.0341219699843108,-22109,1.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 13:00:00,153.71,154.05,153.64,153.9,181,52.80059746079201,0.0012612268741565569,-21928,2.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-22 13:30:00,153.99,154.56,153.64,153.68,3975,47.61426418884987,-0.0032115804655913904,-25903,3.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-22 14:00:00,153.71,153.81,152.95,153.38,3436,44.77611940298521,0.01545582526849576,-29339,4.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-22 14:30:00,153.37,153.45,152.87,153.18,3061,44.280442804428155,0.04123149866788317,-32400,1.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 15:00:00,153.16,153.66,153.07,153.58,2794,51.23456790123432,0.03172671992162995,-29606,1.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 15:30:00,153.61,153.79,153.48,153.66,2606,54.205607476634974,0.02095643428348895,-27000,2.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 16:00:00,153.66,153.9,153.57,153.85,2336,56.318825380178225,0.002889842639988982,-24664,3.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 16:30:00,153.85,154.0,153.71,153.95,2001,54.36241610738242,-0.01306584845950634,-22663,4.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 17:00:00,153.95,154.1,153.86,154.09,2082,53.211009174312,-0.02938497114115679,-20581,5.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-22 17:30:00,154.09,154.1,153.61,153.83,2296,57.75248933143719,-0.019482370500351204,-22877,6.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-22 18:00:00,153.81,153.84,153.55,153.76,2387,63.73193166885777,-0.005744564231141336,-25264,7.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 18:30:00,153.76,153.9,153.71,153.85,2392,64.80446927374393,-0.0005208170666190226,-22872,8.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-22 19:00:00,153.84,153.92,153.64,153.71,3592,44.15164123901998,0.013771895063152045,-26464,9.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 19:30:00,153.74,154.0,153.71,153.94,4480,37.344398340249064,0.009355686603550822,-21984,10.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-22 20:00:00,153.98,154.01,153.68,154.01,57,38.31041257367366,0.0036340968240172744,-21927,11.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-22 20:30:00,153.98,154.01,153.94,153.99,14,38.31041257367366,0.0031295614151319318,-21941,12.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 12:30:00,154.75,154.88,154.59,154.76,53,48.20359281437057,-0.04450166412498552,-21888,13.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 13:00:00,154.79,154.97,154.57,154.84,173,45.127436281858635,-0.07503846216549653,-21715,14.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 13:30:00,154.83,154.86,153.76,153.82,3932,43.19464033850465,-0.022889556776967135,-25647,15.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 14:00:00,153.85,154.29,153.7,154.04,3096,45.09202453987724,-0.0007303193637485106,-22551,16.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 14:30:00,154.05,154.14,153.82,153.98,2924,46.0883036405884,0.019340961731841022,-25475,17.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 15:00:00,153.96,154.17,153.87,154.08,2754,46.08830364058881,0.026796474361843958,-22721,18.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 15:30:00,154.07,154.08,153.82,153.92,2694,49.34756820877804,0.04248535544111212,-25415,19.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 16:00:00,153.9,153.96,153.49,153.56,2407,46.290801186943234,0.07517901533127253,-27822,1.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 16:30:00,153.54,153.73,153.29,153.53,2879,46.290801186943234,0.09558590822472293,-30701,2.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 17:00:00,153.54,153.76,153.47,153.58,2794,47.892871209137056,0.10189865782730517,-27907,3.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 17:30:00,153.6,153.64,153.34,153.49,2357,63.598326359831916,0.10774877197990188,-30264,4.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 18:00:00,153.51,153.68,153.38,153.57,2373,61.16071428571346,0.10190765844880804,-27891,5.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 18:30:00,153.55,153.69,153.4,153.48,2515,64.35643564356369,0.09966164540711513,-30406,6.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 19:00:00,153.48,153.6,153.42,153.53,3430,60.67415730337051,0.09062508943473344,-26976,7.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 19:30:00,153.53,153.78,153.44,153.77,4270,45.33517622667749,0.06547415486857833,-22706,1.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-23 20:00:00,153.76,153.79,153.56,153.69,167,50.68493150685037,0.05181391711582527,-22873,2.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-23 20:30:00,153.71,153.76,153.67,153.7,32,45.18072289156672,0.04021023360774273,-22841,3.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 12:30:00,153.7,153.92,153.69,153.82,42,40.85195530726367,0.02339225244583481,-22799,4.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 13:00:00,153.82,153.87,153.51,153.79,97,39.87730061349809,0.01370701079270344,-22896,5.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 13:30:00,153.82,154.14,153.58,153.63,3294,40.942928039702785,0.017265203697163858,-26190,1.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 14:00:00,153.6,153.7,153.01,153.34,3119,40.00000000000062,0.03719454386733767,-29309,2.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 14:30:00,153.33,153.58,153.12,153.15,3046,40.00000000000062,0.05987373276752334,-32355,3.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 15:00:00,153.13,153.25,152.92,153.04,2868,40.00000000000062,0.07784571556694195,-35223,4.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 15:30:00,153.02,153.14,152.66,152.87,2994,40.60913705583782,0.09557682543719846,-38217,5.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 16:00:00,152.87,153.17,152.82,153.15,2654,47.05882352941207,0.08329167910694045,-35563,6.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 16:30:00,153.12,153.31,153.05,153.08,2361,48.908296943232315,0.0749832763239098,-37924,7.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 17:00:00,153.08,153.2,152.96,153.1,2185,45.07042253521149,0.0636884677589512,-35739,8.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 17:30:00,153.1,153.33,153.06,153.16,2172,45.74753804834365,0.04841606498138207,-33567,9.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 18:00:00,153.18,153.49,153.06,153.24,3418,44.18604651162765,0.030064484518152662,-30149,10.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 18:30:00,153.21,153.25,153.05,153.09,2638,47.499999999998764,0.02535449494399955,-32787,11.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 19:00:00,153.12,153.21,152.89,153.18,3685,37.35632183908059,0.014067668355052992,-29102,12.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 19:30:00,153.21,153.34,153.07,153.31,4721,37.41496598639403,-0.003334487774362266,-24381,13.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-24 20:00:00,153.29,153.32,153.01,153.28,51,37.41496598639403,-0.0134389380231556,-24432,14.0,0,1,52896.0,0.53,34.11,1.5,5.3
2017-05-24 20:30:00,153.31,153.31,153.25,153.3,33,36.363636363635976,-0.021599888759884833,-24399,15.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 12:30:00,153.7,153.88,153.67,153.77,93,45.81673306772854,-0.05678359933361135,-24306,1.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 13:00:00,153.77,153.77,153.48,153.67,128,45.81673306772854,-0.07055477432358964,-24434,2.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 13:30:00,153.67,153.85,153.02,153.1,3944,45.81673306772854,-0.04002796849396756,-28378,1.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 14:00:00,153.13,153.67,153.01,153.49,3511,51.36757838558977,-0.04451003751375536,-24867,1.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 14:30:00,153.49,153.79,153.45,153.69,2906,53.67647058823448,-0.05847323008592502,-21961,2.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 15:00:00,153.71,154.1,153.6,153.69,3036,54.59401709401657,-0.06475022851034445,-21961,3.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 15:30:00,153.66,153.91,153.55,153.73,2946,51.99063231850082,-0.06828574640394111,-19015,4.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 16:00:00,153.7,154.09,153.66,153.93,2702,50.989208633093305,-0.07997280890392372,-16313,5.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 16:30:00,153.91,154.31,153.9,154.28,2533,54.828014919187204,-0.10554682187768569,-13780,6.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 17:00:00,154.28,154.33,154.09,154.17,2421,55.28625156707032,-0.10888758644121405,-16201,7.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 17:30:00,154.17,154.19,154.01,154.14,2393,72.16494845360762,-0.10297508950224105,-18594,8.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 18:00:00,154.15,154.19,154.02,154.13,2851,66.79999999999987,-0.09261442259609401,-21445,9.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 18:30:00,154.1,154.2,154.05,154.15,2842,64.41162458313484,-0.0817122951207762,-18603,10.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 19:00:00,154.12,154.2,153.84,153.88,3961,63.77523186033812,-0.05234893683131853,-22564,11.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-25 19:30:00,153.91,154.13,153.66,153.9,4985,51.69491525423814,-0.03134152117420108,-17579,12.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 20:00:00,153.84,153.88,153.68,153.82,50,51.69491525423814,-0.010219491871091502,-17629,13.0,1,0,52896.0,0.53,34.11,1.5,5.3
2017-05-25 20:30:00,153.82,153.83,153.68,153.78,10,51.69491525423814,0.0073377091027560515,-17639,14.0,0,0,52896.0,0.53,34.11,1.5,5.3
2017-05-26 12:30:00,153.3,153.49,153.18,153.49,89,43.54098360655852,0.037677859086192686,-17728,1.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-26 13:00:00,153.44,153.83,153.42,153.78,128,43.396226415095576,0.03733951258855503,-17600,1.0,1,1,52896.0,0.53,34.11,1.5,5.3
2017-05-26 13:30:00,153.79,154.21,153.46,153.89,3782,44.206008583691876,0.029192290705312804,-13818,2.0,0,0,52896.0,0.53,34.11,1.5,5.3
