Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,revenue,eps,pe_ratio,debt_to_equity,price_to_book,Sentiment score,Score,Frequency
2018-01-03 14:30:00,172.51,174.39,172.15,174.03,8661,71.4285714285712,-0.3573387485753618,432211,0.0142131660616872,0.0995450392033205,7.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1030762133073919,0.1661165762098597,67.0
2018-01-03 15:30:00,174.03,174.54,173.87,173.93,7047,72.01129588955112,-0.3853774649510368,425164,0.0130888641690556,0.0917197435482819,8.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1168012328984623,0.1579144248608534,70.0
2018-01-03 16:30:00,173.94,173.95,173.38,173.49,5791,72.01129588955112,-0.3525719744847058,419373,0.0101090420851318,0.0708679888993515,9.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1014280981987506,0.1134918790174471,55.0
2018-01-03 17:30:00,173.48,173.51,173.06,173.34,5569,72.01129588955112,-0.301053771596027,413804,0.0088703016847873,0.0622064991385968,10.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1495054768463859,0.2055892974778844,46.0
2018-01-03 18:30:00,173.36,173.39,172.73,172.87,5645,68.97934630038097,-0.2193996575476798,408159,0.0058928175397304,0.0413356560351019,11.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1030402802514544,0.1293474215842637,38.0
2018-01-03 19:30:00,172.85,172.89,172.13,172.26,6415,61.56635242929665,-0.1137028526655032,401744,0.0022512572369724,0.0157930812886206,12.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1252256197761473,0.1241363099075865,47.0
2018-01-03 20:30:00,172.25,172.54,171.84,172.04,4371,61.38828633405636,-0.0231070932085392,397373,0.0009331193640143,0.0065462937871245,13.0,0,0,88293.0,0.97,40.65,1.9,5.89,0.0695565429741222,0.1129419692961359,66.0
2018-01-03 21:30:00,172.02,172.04,171.83,171.85,17,64.87766377269133,0.0514125799435858,397356,-0.0001655495350292,-0.0011614040084282,1.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0697598120056103,0.1515757160199065,47.0
2018-01-04 13:30:00,172.75,172.87,172.53,172.69,215,69.68664850136243,0.0461002558392453,397571,0.0045356233807768,0.0318253177173915,1.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.13713613750778245,0.1616632220788442,29.663238525390625
2018-01-04 14:30:00,172.61,173.4,172.07,173.17,8503,68.72718422973942,0.0138985504312895,406074,0.0070383911218152,0.0494007954539483,2.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1998586681251786,0.1168734335839599,38.0
2018-01-04 15:30:00,173.17,173.46,172.73,173.18,6986,65.97444089456857,-0.0035062072491225,413060,0.0068163514718941,0.0478556662204425,3.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0696344544509167,0.0826034226190476,40.0
2018-01-04 16:30:00,173.18,173.46,172.62,172.74,6164,66.4634146341462,0.0180018014726854,406896,0.0040906478082905,0.028724071466712,4.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0869071499097065,0.1790539948092031,36.0
2018-01-04 17:30:00,172.74,173.02,172.64,172.69,5293,68.41004184100397,0.0378421743164892,401603,0.0036504473595568,0.0256368529778399,5.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1534134262261021,0.1594312512883942,35.0
2018-01-04 18:30:00,172.66,173.12,172.58,172.88,4868,73.11827956989237,0.0401947508841158,406471,0.0045673906393483,0.0320824665865302,6.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0986209623078202,0.2020096537640397,57.0
2018-01-04 19:30:00,172.91,173.19,172.82,173.1,5282,60.99912357581042,0.029456847707289,411753,0.0056152290822627,0.0394517816223469,7.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0847235693852235,0.2166305555555555,50.0
2018-01-04 20:30:00,173.07,173.23,172.91,173.15,3734,56.11285266457647,0.0218588487940295,415487,0.0056727914881487,0.0398654372449982,8.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1043638464030792,0.0994707975640179,59.0
2018-01-04 21:30:00,173.15,173.18,173.12,173.16,29,52.42718446601897,0.0191300665159281,415516,0.0055048952352204,0.0386942436275603,9.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.108585677117606,0.1091959256021756,52.0
2018-01-05 13:30:00,173.54,173.78,173.28,173.32,243,58.33333333333284,0.0099800113046176,415759,0.0061801103184736,0.0434513321127667,10.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.16226301732195486,0.16970470114268482,36.757171630859375
2018-01-05 14:30:00,173.32,174.93,173.03,174.64,9075,67.55921730175024,-0.0767663488595776,424834,0.0132930633677865,0.0935120641867683,11.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1353497304158611,0.1500896930130801,62.0
2018-01-05 15:30:00,174.67,175.18,174.52,174.91,7682,61.206896551724064,-0.1404176690907994,432516,0.0142686062693228,0.1004331597088707,12.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.129503536684798,0.117360088204244,77.0
2018-01-05 16:30:00,174.93,174.99,174.67,174.7,5732,55.61357702349894,-0.1553042394280321,426784,0.0125326451440679,0.0882593103085014,13.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1516593369993748,0.1012276334776335,60.0
2018-01-05 17:30:00,174.69,175.02,174.53,174.8,5469,53.94088669950778,-0.1582751366529904,432253,0.0125915491098952,0.0887197295120927,14.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1538998085401693,0.1805465331986276,47.0
2018-01-05 18:30:00,174.79,175.07,174.72,174.92,5299,52.60323159784619,-0.1545373936985367,437552,0.0127589972687145,0.0899464067861117,15.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0875917917365285,0.1447043650793651,40.0
2018-01-05 19:30:00,174.93,175.0,174.62,174.92,5868,48.13359528487301,-0.1387804020715437,437552,0.0122525138546155,0.0864190967160993,16.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1847220146476098,0.1875135281385281,42.0
2018-01-05 20:30:00,174.9,175.21,174.87,174.95,4614,48.96907216494932,-0.1179142070722243,442166,0.0119330083682165,0.0842065831193963,17.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1049437504459826,0.1212750403191579,51.0
2018-01-08 13:30:00,174.53,174.75,174.27,174.31,135,44.06779661016977,-0.0519129177151336,442031,0.0079058243302543,0.0558063249578424,18.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.16154367832250113,0.16953103007331505,35.36804341416841
2018-01-08 14:30:00,174.3,175.57,174.25,174.75,8595,45.97156398104292,-0.0298864791594082,450626,0.0100361014360519,0.070872743586932,19.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.121549345485042,0.1165150292268936,59.0
2018-01-08 15:30:00,174.76,175.12,174.68,174.92,6660,49.066213921901415,-0.0192784008954445,457286,0.0105820052937881,0.0747600869756865,20.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1161812337384206,0.1574494327511569,58.0
2018-01-08 16:30:00,174.89,175.02,174.78,174.81,5738,48.60436893203885,0.0015296626006376,451548,0.0095527071820197,0.0675145933687701,21.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0913290644540644,0.1770099613648001,62.0
2018-01-08 17:30:00,174.83,174.92,174.45,174.82,5160,42.22477064220161,0.0199784800928958,456708,0.0092300992333674,0.0652591191190197,22.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0805785158128907,0.1726593664822831,54.0
2018-01-08 18:30:00,174.8,174.86,174.53,174.61,4947,44.47138700290966,0.0499758014404908,451761,0.0077009322120697,0.0544646438594611,23.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0747923018857171,0.093090798090798,52.0
2018-01-08 19:30:00,174.63,174.63,174.04,174.07,5414,41.73027989821871,0.1065849162189537,446347,0.0044039334190148,0.0311523048845572,24.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.085871599543592,0.1355698632817277,59.0
2018-01-08 20:30:00,174.07,174.48,173.91,174.21,4097,27.147401908801783,0.1332673042449336,450444,0.0050063439885399,0.0354208419479391,25.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0829935614085326,0.0950110479797979,48.0
2018-01-08 21:30:00,174.2,174.24,174.15,174.17,32,26.60228270412621,0.1509769011922646,450412,0.0045874495159897,0.0324631618715614,26.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0979367432084823,0.1695640432098765,42.0
2018-01-09 13:30:00,174.6,174.83,174.48,174.52,351,31.315789473684504,0.1369011644014213,450763,0.006345488521736,0.0449155868961952,27.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.08466202275353403,0.09592208917632392,39.574432373046875
2018-01-09 14:30:00,174.49,174.83,173.37,173.77,9852,32.98429319371709,0.1735282743429245,440911,0.0019413194112915,0.0137424266257539,28.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1113445975007895,0.1148862383758217,72.0
2018-01-09 15:30:00,173.8,174.42,173.51,174.15,8596,35.185185185185176,0.1675054265598959,449507,0.0039696665657728,0.028105468718877,29.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0955866035941223,0.1757316772941772,74.0
2018-01-09 16:30:00,174.14,174.91,173.89,174.71,6864,38.23529411764711,0.1231971809380616,456371,0.0069138221308261,0.0489640777886961,30.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1752238393790118,0.1523318836513281,45.0
2018-01-09 17:30:00,174.72,175.04,174.62,174.92,5136,38.56655290102354,0.079270492154249,461507,0.0078030452524081,0.0552792119930529,31.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0866564981136607,0.1597258531511778,77.0
2018-01-09 18:30:00,174.94,174.99,174.41,174.48,5990,41.74142480211055,0.0791864734111172,455517,0.0050603486494025,0.0358564977972548,32.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1494500389569703,0.1081599689618557,53.0
2018-01-09 19:30:00,174.5,174.8,174.22,174.25,5905,40.15444015443988,0.0930044038847461,449612,0.0035884605218441,0.0254307527856099,33.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0982007575757575,0.1261495641703975,33.0
2018-01-09 20:30:00,174.26,174.49,173.87,174.01,4831,38.61584754262795,0.1152376488423197,444781,0.0021194861085573,0.0150217036567426,34.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1275844964379055,0.1159077959077959,39.0
2018-01-09 21:30:00,173.97,174.02,173.89,174.02,40,35.169491525424064,0.1253628805810271,444821,0.0020915217835258,0.0148247741015836,35.0,0,0,88293.0,0.97,40.65,1.9,5.89,0.0933179130237953,0.190819530710835,46.0
2018-01-10 13:30:00,173.15,173.54,172.97,173.11,269,41.66666666666714,0.1857947861755217,444552,-0.0030255945571969,-0.0214428640984749,1.0,0,1,88293.0,0.97,40.65,1.9,5.89,0.14323657872610215,0.11142764280588648,41.613372802734375
2018-01-10 14:30:00,173.13,174.19,172.97,173.56,10776,43.79562043795645,0.1873745132982444,455328,-0.0004169455916324,-0.0029549086436304,2.0,0,0,88293.0,0.97,40.65,1.9,5.89,0.1246315547870257,0.0931414198676103,63.0
2018-01-10 15:30:00,173.55,173.89,173.29,173.41,8339,43.79562043795645,0.1898475570776834,446989,-0.001230672489418,-0.008721382814457,3.0,0,0,88293.0,0.97,40.65,1.9,5.89,0.1185727036933177,0.0927997587924058,51.0
2018-01-10 16:30:00,173.4,173.54,172.98,173.07,6828,45.90163934426237,0.2044435285302821,440161,-0.0030642578817077,-0.0217127011354705,4.0,0,1,88293.0,0.97,40.65,1.9,5.89,0.1092698601911852,0.1661459836459836,63.0
2018-01-10 17:30:00,173.1,173.44,173.02,173.16,5610,43.9160239931449,0.1979652076482168,445771,-0.0024462382900654,-0.0173318108948592,5.0,0,1,88293.0,0.97,40.65,1.9,5.89,0.1022030297744583,0.1536858430240783,51.0
2018-01-10 18:30:00,173.17,173.9,173.1,173.55,6481,42.13709677419337,0.159021030995467,452252,-0.0001916737268271,-0.0013580143891829,6.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1118225692111835,0.2119528165095025,43.0
2018-01-10 19:30:00,173.57,173.83,173.39,173.8,6745,44.15094339622615,0.1103414348443539,458997,0.0011995354630081,0.0084991626456769,1.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.2008057851239669,0.1677957294028723,42.0
2018-01-10 20:30:00,173.79,174.28,173.76,174.05,4121,45.26833265055291,0.0578602407777307,463118,0.0025359159016247,0.0179697837183994,2.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1324989282110657,0.1320216049382716,36.0
2018-01-10 21:30:00,174.06,174.08,174.05,174.08,5,52.49999999999947,0.0196554405481057,463123,0.002602216641134,0.0184415569059126,3.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1180404034685933,0.165727108749836,55.0
2018-01-11 13:30:00,174.63,174.66,174.37,174.38,181,59.27662424648311,-0.024874001801357,463304,0.00415953468019,0.0294830644782564,4.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1411637329308435,0.14933735507938178,29.17401123046875
2018-01-11 14:30:00,174.51,175.47,174.47,175.0,9230,63.52159468438501,-0.0913982598935541,472534,0.0074243982506197,0.0526405913614667,5.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0762511508997823,0.11783796430178,76.0
2018-01-11 15:30:00,175.0,175.37,174.79,175.22,7238,78.85196374622359,-0.1424857501982519,479772,0.0083472111388519,0.0592037054257161,6.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.2392424242424242,0.0965179455620632,51.0
2018-01-11 16:30:00,175.24,175.36,174.92,175.14,5959,78.85196374622359,-0.161749629861894,473813,0.0075752007651124,0.0537447365854859,7.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1365306232768354,0.0833086152530597,54.0
2018-01-11 17:30:00,175.18,175.27,174.95,174.95,6047,80.4953560371516,-0.1526686393525035,467766,0.006226352251027,0.0441861194644843,8.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1400054021905465,0.1636876954064454,56.0
2018-01-11 18:30:00,174.98,175.2,174.87,175.09,4394,79.65116279069767,-0.1470095402272405,472160,0.0067539534227698,0.0479435265443157,9.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0893958918238664,0.1542135141093474,54.0
2018-01-11 19:30:00,175.12,175.19,174.93,175.09,4733,76.5886287625419,-0.1345223382421942,472160,0.0064873742523263,0.0460633882484557,10.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0931612170928977,0.1466170634920635,36.0
2018-01-11 20:30:00,175.11,175.31,175.02,175.25,3414,76.08695652173918,-0.1283142360200617,475574,0.0071145764345707,0.0505314906700675,11.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.10292124059734,0.1246889880952381,40.0
2018-01-11 21:30:00,175.21,175.28,175.01,175.24,31,76.08695652173918,-0.1152257339116673,475543,0.0067784838076791,0.048157706722236,12.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0589858891108891,0.1605057932263814,34.0
2018-01-12 13:30:00,176.31,176.53,175.58,175.91,648,64.74358974358975,-0.141644239998933,476191,0.0102067006438526,0.0725436790076514,13.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.10218971405411842,0.11992488890890562,37.8031005859375
2018-01-12 14:30:00,175.92,176.39,175.64,176.36,9612,65.18987341772154,-0.1770773497871978,485803,0.0122831703116567,0.0873458876739903,14.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.179699788059163,0.1115603545217803,64.0
2018-01-12 15:30:00,176.39,177.04,176.26,176.7,9014,63.315082130413415,-0.2088796382486185,494817,0.0136688706982986,0.0972538920789531,15.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0576611153831548,0.0905820170470708,93.0
2018-01-12 16:30:00,176.68,176.95,176.6,176.77,6429,63.02521008403411,-0.2190322215528116,501246,0.0135112002231731,0.0961851119974142,16.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1017019741853211,0.1187300219941349,62.0
2018-01-12 17:30:00,176.77,177.02,176.68,176.78,6247,40.99037138927086,-0.2107546953281283,507493,0.0130295028337619,0.0928053036838036,17.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.220483431691765,0.168825852510063,38.0
2018-01-12 18:30:00,176.78,177.32,176.74,177.3,5930,37.98219584569773,-0.2234261110690406,513423,0.0153718705379607,0.10955803687267,18.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1039677076565707,0.1089047482915407,53.0
2018-01-12 19:30:00,177.29,177.33,176.79,176.83,6790,38.73873873873894,-0.1848749407527936,506633,0.0121769276583426,0.0868302707207817,19.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0943323128149331,0.1603358004842379,65.0
2018-01-12 20:30:00,176.86,177.2,176.77,176.98,4122,32.05619412515959,-0.1553849460736969,510755,0.0125179329988528,0.0893075150062543,20.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0584446505875077,0.1192106692497317,52.0
2018-01-16 13:30:00,178.27,178.47,177.77,177.9,337,36.95324283559586,-0.1819056824071833,511092,0.017072121127346,0.1218836908883531,21.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.09487452646239278,0.11760556348564011,42.56545857862013
2018-01-16 14:30:00,177.9,179.38,177.18,178.97,10945,41.05839416058402,-0.2513006487358378,522037,0.0222597865570499,0.1590647226182397,22.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1458226240994654,0.1290188873626373,78.0
2018-01-16 15:30:00,178.99,179.01,177.29,177.89,10251,45.75026232948581,-0.2061498107895564,511786,0.0154501621533791,0.1104739491822215,23.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0920786758741852,0.1182776308054085,90.0
2018-01-16 16:30:00,177.9,178.09,177.37,177.55,9222,50.638792102206814,-0.1383259774846024,502564,0.0129726882235848,0.0928083041162608,24.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.125167112952697,0.1498111285266458,58.0
2018-01-16 17:30:00,177.54,177.65,176.98,177.41,8342,50.480769230769305,-0.0722948472334938,494222,0.011690957710785,0.0836785666999446,25.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1295292705378912,0.1449135492390209,53.0
2018-01-16 18:30:00,177.41,177.57,176.7,176.78,9890,50.480769230769305,0.0205866203660772,484332,0.0077782932330085,0.0556911719273784,26.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0827380508835426,0.1379687049062049,40.0
2018-01-16 19:30:00,176.78,176.98,176.12,176.82,10346,48.83720930232566,0.0826236033973735,494678,0.0076899352738951,0.0550758318518092,27.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1153965183752417,0.1741421341186966,37.0
2018-01-16 20:30:00,176.82,176.94,176.12,176.25,5177,48.41379310344821,0.1608162389201033,489501,0.0042666078873664,0.0305630541321022,28.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1175112886978829,0.1456563706563706,37.0
2018-01-16 21:30:00,176.19,176.3,176.17,176.19,43,48.86718750000014,0.2121223959908417,489458,0.0037702386358794,0.0270115618131967,29.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0718123731259324,0.1290644540644541,42.0
2018-01-17 13:30:00,175.3,176.6,175.29,176.08,400,52.08199871876996,0.2465944890549812,489058,0.0030199096669351,0.0216385593891743,30.0,0,0,88293.0,0.97,40.65,1.9,5.89,0.15817710576427235,0.09789982569043078,54.629119873046875
2018-01-17 14:30:00,176.09,176.17,175.05,175.36,11408,61.89111747851022,0.3070749690561996,477650,-0.0010391220519979,-0.0074453056849392,1.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.127220596234711,0.110129433605461,73.0
2018-01-17 15:30:00,175.36,175.9,175.25,175.74,9053,60.70460704607029,0.3097871992536943,486703,0.0010814082102991,0.0077486278713649,1.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.1119841761469949,0.1790102378464447,58.0
2018-01-17 16:30:00,175.74,175.88,175.39,175.65,7163,58.492003046458485,0.305437464346167,479540,0.0005464187320414,0.0039153483469647,2.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0596446399422258,0.1912922478755812,45.0
2018-01-17 17:30:00,175.67,177.27,175.58,177.06,7860,72.03016970458826,0.2004667973238587,487400,0.0082389631828703,0.0590559229216012,3.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1594147642996964,0.101104661331934,55.0
2018-01-17 18:30:00,177.07,177.49,176.59,177.26,8367,67.63636363636338,0.1146940840625374,495767,0.0090067598368502,0.0645831416305497,4.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1089720272120589,0.0952018500842758,202.0
2018-01-17 19:30:00,177.28,179.13,177.24,178.65,8986,73.86609071274279,-0.0307538073065394,504753,0.016244708334094,0.1165602733313164,5.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1062448097478909,0.0991237731929221,141.0
2018-01-17 20:30:00,178.64,179.24,178.58,179.0,5339,68.60782529572317,-0.1395398608883288,510092,0.0175080271314819,0.1257147724163871,6.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1002758658928177,0.0869182403335946,127.0
2018-01-17 21:30:00,179.0,179.23,178.97,179.13,113,61.64383561643775,-0.2052863145048336,510205,0.0175188948649632,0.1258828205569102,7.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1331943693828939,0.1192134123826043,99.0
2018-01-18 13:30:00,179.08,179.46,178.76,179.36,587,63.76737004631947,-0.2465237202851552,510792,0.0180737796697814,0.1299658472017313,8.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.09787594353962452,0.12477083007216691,52.616424560546875
2018-01-18 14:30:00,179.25,179.99,178.22,179.13,10942,57.92426367461383,-0.240319593967025,499850,0.01610009965199,0.1158495394683427,9.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0896783106317287,0.1129469840124601,105.0
2018-01-18 15:30:00,179.15,179.81,179.05,179.36,9523,53.46534653465315,-0.2335136533680687,509373,0.0167108103934443,0.1203260281166365,10.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1493126477977022,0.0950368429700112,101.0
2018-01-18 16:30:00,179.35,179.58,178.93,179.37,8453,52.23160434258122,-0.2121151749985681,517826,0.0160993609014912,0.1159995172100991,11.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1129682081470833,0.1476688629997453,68.0
2018-01-18 17:30:00,179.39,179.8,179.24,179.47,6428,50.74455899198164,-0.1879522566076351,524254,0.0160018225639779,0.1153720851626474,12.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0990314037017555,0.1425796003513394,69.0
2018-01-18 18:30:00,179.45,180.09,179.44,179.99,6926,51.13636363636366,-0.1896983384685578,531180,0.0181891278938344,0.131239846528814,13.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.082714458520193,0.0999596961910395,67.0
2018-01-18 19:30:00,179.95,180.03,179.32,179.43,6954,51.13636363636366,-0.1382367094416834,524226,0.014423687127571,0.1041324015668863,14.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0842236012390629,0.1863088729963729,74.0
2018-01-18 20:30:00,179.42,179.45,178.78,178.81,5045,51.521984216460034,-0.0519790924126242,519181,0.0104857965071832,0.0757350524858395,15.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0830702873889204,0.0567320526695526,64.0
2018-01-18 21:30:00,178.81,178.85,178.72,178.85,29,52.22809667673711,0.0095650217135345,519210,0.0102874495672437,0.0743336778785419,16.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0999683543314845,0.1362238165060745,62.0
2018-01-19 13:30:00,178.81,179.0,178.22,178.5,620,43.59673024523182,0.0772600351105611,518590,0.0079818722635131,0.0576931414911712,17.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.07281853046168082,0.08970307916912362,35.4683837890625
2018-01-19 14:30:00,178.5,179.55,177.72,178.11,9904,48.54368932038853,0.1476382438494103,508686,0.0055516512811209,0.0401365477072204,18.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1327867735663705,0.1471643960614549,68.0
2018-01-19 15:30:00,178.11,178.3,177.39,178.27,8033,29.43692088382062,0.1805726729282325,516719,0.0062002545291452,0.0448370752480968,19.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.1113249488805767,0.1249266516019988,54.0
2018-01-19 16:30:00,178.27,178.61,177.97,178.38,6828,28.51153039832289,0.1910909106720713,523547,0.0065518743397334,0.0473924840619019,20.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0825664833344757,0.1654810877593135,62.0
2018-01-19 17:30:00,178.35,178.68,178.3,178.57,5784,30.576923076923208,0.1814667826132316,529331,0.0073228252774346,0.0529849356672968,21.0,1,0,88293.0,0.97,40.65,1.9,5.89,0.0897904811458382,0.1204513888888889,48.0
2018-01-19 18:30:00,178.56,178.58,178.22,178.42,6295,30.839002267573576,0.1810067287812019,523036,0.0062211003023084,0.0450247421117353,22.0,1,1,88293.0,0.97,40.65,1.9,5.89,0.0781064736992334,0.1103078658929723,47.0
