Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score,Score,Frequency
2018-01-02 13:30:00,169.99,170.15,169.92,170.1,41,48.7046632124349,0.0009461999093669515,182744,-0.000821979113396826,-0.005711578356851987,35.0,0,0,0.0,0.1554761904761905,14.0
2018-01-02 13:45:00,169.98,170.18,169.98,170.03,36,49.46236559139756,-0.01481037752597364,182708,-0.001184861430944545,-0.00823269293107387,36.0,0,1,0.09365079365079364,0.2445123106060606,16.0
2018-01-02 14:00:00,170.13,170.28,170.03,170.17,64,49.76525821596198,-0.033981362683196764,182772,-0.00034824402828153157,-0.002419646149462551,37.0,0,0,0.13041666666666665,0.08417489286807467,22.0
2018-01-02 14:15:00,170.2,170.2,169.97,170.07,66,53.83951682484896,-0.03889376801644508,182706,-0.0008990264094742092,-0.00624632669263292,38.0,1,1,0.11238683127572018,0.1439346884999059,23.0
2018-01-02 14:30:00,170.01,170.32,169.25,170.32,2489,55.43278084714521,-0.056859190917119065,185195,0.0005472841327838159,0.0038025488639448213,1.0,1,1,0.012625137933961469,0.10751262626262624,12.0
2018-01-02 14:45:00,170.32,171.06,170.32,170.97,2466,60.815047021943734,-0.10746168712471112,187661,0.004193795817605648,0.029143625379106197,2.0,1,1,0.13945284624209744,0.18092732884399548,18.0
2018-01-02 15:00:00,170.97,171.36,170.83,171.14,2206,64.92307692307674,-0.14499039657335933,189867,0.0049876574202934055,0.03466740477600183,3.0,1,1,0.13456647672736502,0.09528236914600548,22.0
2018-01-02 15:15:00,171.12,171.57,171.06,171.54,1989,77.98490901020823,-0.18670499303599142,191856,0.007046846079825256,0.048994173216129866,4.0,1,0,0.33787878787878783,0.19864583333333333,8.0
2018-01-02 15:30:00,171.52,171.58,171.28,171.38,1913,77.98490901020823,-0.19269304412469201,189943,0.005866629492072652,0.040798323286111327,5.0,1,1,0.0,0.05618888888888888,25.0
2018-01-02 15:45:00,171.39,171.53,171.18,171.49,1755,78.45351867940899,-0.19276606798375467,191698,0.006255263922706276,0.04351211452976145,6.0,1,0,0.15661588411588415,0.07440235690235689,20.0
2018-01-02 16:00:00,171.5,171.51,171.2,171.35,1444,80.63241106719319,-0.1727340705211079,190254,0.005219581380804467,0.03631556101879596,7.0,1,0,0.06709433040078203,0.00040838068181817816,11.0
