Date_Time,Open,High,Low,Close,Volume,rsi,macd_decision,obv,Close_ema_50_Close_ema_50_derivative_distance,Close_ema_50_derivative,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,revenue,eps,pe_ratio,debt_to_equity,price_to_book
2017-05-15 17:00:00,957.62,958.34,957.51,957.59,687,72.29254571026772,0.29428873960374047,-6169,-0.002632107225260288,-0.10314821380529793,10.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-15 17:30:00,957.57,957.95,957.07,957.75,781,66.86291000841084,0.27526781901723085,-5388,-0.0023690051972116823,-0.09282867600893496,11.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-15 18:00:00,957.75,958.18,957.27,957.42,814,75.72093023255887,0.26571220814920515,-6202,-0.002606641580145372,-0.10212951224389144,12.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-15 18:30:00,957.42,957.55,957.07,957.13,805,75.72093023255887,0.25943187252748456,-7007,-0.002794999622858235,-0.10949698235197047,13.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-15 19:00:00,957.16,957.4,956.02,957.17,993,72.26827430293909,0.23388251477384636,-6014,-0.0026456369604491185,-0.10363435559304435,14.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-15 19:30:00,957.2,958.38,956.17,957.76,1695,64.63654223968646,0.16196226614208076,-4319,-0.0019513808583945184,-0.07643300831489341,15.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-15 20:00:00,957.76,957.8,956.48,957.47,28,71.39240506329244,0.12053821913071727,-4347,-0.002165395531240585,-0.0848081844594617,16.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-15 20:30:00,957.72,957.79,957.72,957.75,10,64.75577654284979,0.06374931811988793,-4337,-0.0018002495116253203,-0.07050198114734485,17.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 12:30:00,959.97,961.0,959.97,959.98,69,67.36458807464825,-0.12428274971663411,-4268,0.0005033759072408429,0.019713782819280823,1.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 13:00:00,959.99,960.78,959.99,960.7,109,58.362369337980276,-0.2880706023213232,-4159,0.0012045424335225916,0.04717598741456186,2.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 13:30:00,960.88,965.36,960.88,964.65,1953,64.3053090204946,-0.6335511035849638,-2206,0.005111343915406737,0.20022790947678004,3.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 14:00:00,964.63,968.06,963.11,963.74,2039,66.32822902796346,-0.7632045410275057,-4245,0.003999260131056959,0.1566895600855105,4.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 14:30:00,963.76,966.69,963.75,966.29,1731,61.737089201878256,-0.9698547279789184,-2514,0.006393103991946334,0.2505448714547356,5.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 15:00:00,966.3,966.89,965.07,965.72,1542,61.737089201878256,-1.0126104353567644,-4056,0.005570751494858618,0.21836664120155547,6.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 15:30:00,965.73,967.75,965.29,967.05,1401,58.86736214605074,-1.0693445505116543,-2655,0.006681042016296678,0.26196010625244526,7.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 16:00:00,967.06,968.98,966.22,968.87,1250,65.32882011605409,-1.160699367523349,-1405,0.008236559035153116,0.32305970992888433,8.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 16:30:00,968.88,969.85,967.77,967.77,1248,66.93799546998872,-1.0799717522883263,-2653,0.006811857684544869,0.26725344679448426,9.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 17:00:00,967.84,968.7,967.13,967.75,1053,66.86877436119538,-0.9620796801422413,-3706,0.006522997946665264,0.25598860574370974,10.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 17:30:00,967.77,968.4,965.56,965.75,1099,69.36148300720917,-0.6985219950702479,-4805,0.004267894048431806,0.1675184643419243,11.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 18:00:00,965.78,967.18,965.48,966.29,976,51.12380952380915,-0.5179848483615586,-3829,0.004639163290364965,0.18212558338734652,12.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 18:30:00,966.29,967.79,966.27,966.72,1081,45.830575777630536,-0.3907468870108981,-2748,0.004885794236217117,0.19184614874473027,13.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 19:00:00,966.73,967.24,966.28,966.54,1161,46.20360912495721,-0.26376648052656115,-3909,0.004513593938764835,0.1772639468331363,14.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 19:30:00,966.51,966.96,965.52,966.13,2081,45.06258692628622,-0.1283247873339901,-5990,0.003926562823485912,0.15423398813379663,15.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-16 20:00:00,966.07,966.07,965.22,965.37,71,42.73068669527869,0.027948859564836948,-6061,0.0030134467487070546,0.1183816748737172,16.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-16 20:30:00,965.37,965.47,965.34,965.44,29,30.737658191768347,0.1360550865912895,-6032,0.0029647909743635075,0.11648435429037818,17.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 12:30:00,959.97,960.0,956.87,957.65,155,27.990033222591364,0.7096005414854107,-6187,-0.00492788459092442,-0.19357385568184782,1.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 13:00:00,957.8,957.8,952.77,954.11,362,24.10420775805413,1.2719656924695155,-6549,-0.008271510176022788,-0.3248062534981955,2.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 13:30:00,954.1,960.23,952.96,956.83,2430,30.385074439349424,1.3954454924786726,-4119,-0.005231882834514392,-0.20540208669433468,3.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 14:00:00,956.84,959.5,954.47,958.25,1924,31.81818181818217,1.3171499023776285,-2195,-0.003608833968781531,-0.14166082839255978,4.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 14:30:00,958.24,959.01,952.07,952.7,2052,27.05137411058186,1.5582968567543327,-4247,-0.00901522342283344,-0.35375256061252003,5.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 15:00:00,952.67,956.6,951.09,954.56,2114,28.603351955307105,1.510582324917909,-2133,-0.006804701911458612,-0.2669387347061729,6.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 15:30:00,954.56,956.42,953.18,955.46,1818,25.493658693209326,1.3421383188905707,-315,-0.005639444268767001,-0.22117643138426502,7.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 16:00:00,955.47,955.97,954.75,955.22,1310,25.493658693209326,1.176546662532139,-1625,-0.0056595730622756085,-0.22191461054569572,8.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 16:30:00,955.23,958.88,953.5,957.6,1439,32.65578696940631,0.8515395249032789,-186,-0.003057694941032363,-0.11987874346550598,9.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 17:00:00,957.62,958.15,956.04,956.07,1170,35.86104870965981,0.6912374979097009,-1356,-0.004468994256164617,-0.17517761627073014,10.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 17:30:00,956.07,956.41,953.48,953.54,1297,35.86104870965981,0.7048149342726024,-2653,-0.0068267542212644946,-0.26752359210331633,11.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 18:00:00,953.55,955.38,952.0,952.05,1663,36.423841059602715,0.7586881118375666,-4316,-0.008052755120708362,-0.31546384339333144,12.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 18:30:00,952.07,952.55,948.15,948.2,2048,40.2249400774384,0.9838742412764605,-6364,-0.011596480318645123,-0.4540731044367021,13.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 19:00:00,948.18,949.6,945.62,948.71,2179,41.335424331986104,1.024143918400847,-4185,-0.010635555404421888,-0.4162663160274178,14.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-17 19:30:00,948.7,949.55,944.26,944.39,3013,41.335424331986104,1.252305627710434,-7198,-0.014555567857147383,-0.5693539114773785,15.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 20:00:00,944.7,945.24,943.99,945.0,135,37.023851904592256,1.2687984684368128,-7063,-0.013380508582403439,-0.5231047384783096,16.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-17 20:30:00,944.99,945.27,944.97,945.05,41,30.40912667191155,1.1846028244552365,-7022,-0.012812324535867,-0.5006300428516397,17.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 12:30:00,942.97,943.62,942.28,942.8,231,29.015305787295247,1.1857919410264541,-7253,-0.014576700922380654,-0.5692327862692537,18.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 13:00:00,942.8,947.1,942.47,944.8,204,34.36724565756808,0.9665085049590081,-7049,-0.012002501373531173,-0.468478559356754,19.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 13:30:00,944.78,954.62,943.79,951.35,2684,43.658345460651745,0.32795910547043716,-4365,-0.004951947965130669,-0.19324410604860986,20.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 14:00:00,951.33,959.51,951.33,956.52,2684,53.9485193052603,-0.4525833717572745,-1681,0.0004376524703846791,0.01707919222781129,1.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 14:30:00,956.52,958.08,954.27,954.8,1706,53.9485193052603,-0.8404718000510485,-3387,-0.001308004343040092,-0.051041560408521036,1.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 15:00:00,954.79,957.67,954.79,956.16,1375,59.92440306075398,-1.156561324395955,-2012,0.00011002336473272803,0.004293402744679042,1.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 15:30:00,956.18,956.41,953.97,954.31,1451,63.367649352674974,-1.203588013480831,-3463,-0.0017535685327934732,-0.06842398559831508,1.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 16:00:00,954.28,954.41,951.09,953.92,1445,65.67425569176856,-1.1699366819185277,-4908,-0.002076934532871098,-0.08103480969248267,2.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 16:30:00,953.91,955.85,953.71,955.03,1156,68.27477713686396,-1.1805419617888897,-3752,-0.000879852253047267,-0.034327562253452015,3.0,0,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 17:00:00,955.17,956.22,954.5,955.4,903,66.14437604924431,-1.1684147168620254,-2849,-0.0004734555492280124,-0.018471579419951922,4.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 17:30:00,955.28,958.84,955.19,957.56,1082,71.32492113564649,-1.2542454607605757,-1767,0.0017161357252115977,0.06695867859639293,1.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 18:00:00,957.59,961.48,957.56,960.36,1543,71.92624849439437,-1.4349596106000861,-224,0.004462272979012384,0.17413676963190028,2.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 18:30:00,960.33,962.48,959.53,959.86,1327,75.34431137724552,-1.451802652922354,-1551,0.003784244244954552,0.147700033567844,3.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 19:00:00,959.87,961.06,958.85,959.29,1393,77.42598684210532,-1.357275331270774,-2944,0.0030627515989069916,0.11955493421226038,4.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 19:30:00,959.29,960.72,957.97,958.27,2423,81.5975733063702,-1.1660870477363374,-5367,0.0019177758079846978,0.07486650541966355,5.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-18 20:00:00,958.46,958.6,957.97,958.51,25,79.16666666666676,-1.0020884598275845,-5342,0.0020834829059215502,0.0813423287365822,6.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-18 20:30:00,958.0,958.5,958.0,958.5,12,69.79570271222228,-0.8454905451019458,-5354,0.0019915711768316584,0.07776027662930574,7.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-19 12:30:00,963.3,963.94,962.98,963.4,55,70.5177111716619,-1.0131580357757288,-5299,0.006833023812024396,0.2668677167613396,8.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 13:00:00,963.39,965.4,960.99,962.25,111,69.63072576848046,-0.9868733353693506,-5410,0.00540915326122848,0.211304276888427,9.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-19 13:30:00,962.23,967.97,962.22,964.07,2310,70.36429274696422,-1.0276902240840609,-3100,0.007022073857518202,0.2743903836770869,10.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-19 14:00:00,964.08,966.77,963.49,966.12,1733,69.43820224719092,-1.1207611489099856,-1367,0.008800895318311412,0.3440221333368072,11.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-19 14:30:00,966.12,968.71,965.77,968.71,1656,67.74678111588008,-1.2736120566663836,289,0.01104914130116217,0.4320996967353494,12.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 15:00:00,968.68,968.83,965.98,967.06,1563,69.16791502110874,-1.1824294883446922,-1274,0.008957982988182027,0.3504487282359605,13.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 15:30:00,967.11,967.17,965.53,966.55,1219,70.40816326530643,-1.0131285466021582,-2493,0.008092786158061917,0.31670564085413844,14.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 16:00:00,966.57,966.88,965.24,965.51,1015,63.90262457208076,-0.7676070702104858,-3508,0.006731409563027587,0.2635014980755841,15.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-19 16:30:00,965.54,968.11,965.43,967.47,1039,57.80051150895164,-0.6768861405045739,-2469,0.008428068212582435,0.3300308510921468,16.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-19 17:00:00,967.46,968.3,966.97,967.68,1005,53.33075135553841,-0.5747232634056294,-1464,0.008305045984116806,0.3253237588925231,17.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 17:30:00,967.75,967.89,966.38,966.38,909,53.33075135553841,-0.373069759245106,-2373,0.0066760823982758375,0.2615855722692686,18.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-19 18:00:00,966.42,968.09,966.42,967.26,1142,51.54561447599905,-0.2579006730777742,-1231,0.007292849175491592,0.285837118454765,19.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 18:30:00,967.23,967.71,965.85,965.96,1233,54.28261995573756,-0.0632653835074195,-2464,0.005704812525811534,0.22364742753495648,20.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 19:00:00,965.96,966.07,961.42,963.42,1988,54.11190386781837,0.2502527770811027,-4452,0.002939938486749399,0.1152690970434378,21.0,0,0,35714.0,1.48,886.54,2.74,19.55
2017-05-19 19:30:00,963.39,964.05,959.71,959.71,2395,44.81621112158355,0.6959455680044142,-6847,-0.0008861129276074234,-0.03474145578184107,1.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 12:30:00,961.47,963.14,961.47,963.0,220,50.117462803445584,0.7528090565524699,-6627,0.002439158038604674,0.09564056209194405,1.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 13:00:00,962.98,963.87,961.98,963.59,161,47.593582887700485,0.7335728814050677,-6466,0.0029332318730247906,0.11502720671580846,2.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 13:30:00,961.97,970.6,961.97,969.6,2325,55.96396396396409,0.3200836045611264,-4141,0.008825101221759649,0.34620261037400724,3.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-22 14:00:00,969.57,970.26,967.06,967.78,1655,54.233025984911976,0.18012268508794538,-5796,0.006657841015969482,0.26125348839866547,4.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 14:30:00,967.59,969.23,967.57,968.73,1424,55.338645418326834,0.04175555875376169,-4372,0.007343959240894642,0.2882631555202124,5.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 15:00:00,968.74,969.7,968.02,969.51,1174,52.612074118350286,-0.07760534203022296,-3198,0.007832739495748937,0.30754695334292137,6.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-22 15:30:00,969.51,969.56,968.38,969.26,1083,55.43798654674658,-0.11288734119290034,-4281,0.007273722592480367,0.2856823669372943,7.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 16:00:00,969.24,970.68,969.22,970.06,1106,64.85837734037445,-0.16037202692473151,-3175,0.007784776701963311,0.3058516858809526,8.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-22 16:30:00,970.07,970.29,968.57,968.76,1100,67.4955595026644,-0.07863328019566174,-4275,0.006180339025877075,0.24287710996406986,9.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 17:00:00,968.76,969.42,968.38,968.77,899,64.51769268056239,-0.003606588093897578,-3376,0.005946508100495096,0.23374467427925083,10.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-22 17:30:00,968.77,969.11,967.36,968.48,994,65.99415980886658,0.0824336143148039,-4370,0.005422791398847199,0.213205667444754,11.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 18:00:00,968.47,968.91,967.97,968.88,1010,72.336027062583,0.12664443111596757,-3360,0.005607822461152992,0.22053093538806934,12.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 18:30:00,968.88,969.1,968.04,968.92,1056,69.98368678629765,0.1650055060149196,-2304,0.005426593842557441,0.2134512908630768,13.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 19:00:00,968.89,969.39,968.34,969.21,1111,42.6096810749557,0.18135862820324622,-1193,0.005501675985474026,0.2164532010252742,14.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 19:30:00,969.22,971.31,968.79,970.68,2032,33.21616871704755,0.1073421380064965,839,0.006749302089513539,0.26561189902429305,15.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 20:00:00,970.67,970.99,970.37,970.99,53,32.663910218547116,0.05434762782250191,892,0.006791650969168942,0.2673526088665312,16.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-22 20:30:00,970.54,972.55,970.52,971.05,30,15.574519963425601,0.03313789395743427,922,0.006583314839094895,0.2592211340089534,17.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 12:30:00,974.65,975.02,973.97,974.6,107,28.279090018504306,-0.18983708327480997,1029,0.009856772511918426,0.38827128561649715,18.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 13:00:00,974.59,974.99,974.57,974.99,88,18.472063854047718,-0.32548939467541205,1117,0.009854528179609811,0.388339078337367,19.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 13:30:00,975.0,975.0,966.64,969.74,2138,22.613531047265866,-0.03862495243357422,-1021,0.004242851670226298,0.16722774193192436,20.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 14:00:00,969.85,972.88,969.69,970.43,1256,22.52214255588335,0.11903800840081402,235,0.004762067830002761,0.18772861479737912,21.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 14:30:00,970.41,971.88,970.11,971.61,960,27.11700064641238,0.1559130638342996,1195,0.005747805954140385,0.22664121813875227,22.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 15:00:00,971.62,973.06,971.54,972.96,989,28.363424577751914,0.10394318861480834,2184,0.006863110088893358,0.2706945037018613,23.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 15:30:00,972.94,973.53,972.33,972.51,1080,30.142503097893467,0.11364626612892303,1104,0.006145008438431008,0.2424319741448926,24.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 16:00:00,972.49,972.53,968.46,968.46,1026,31.261044176706946,0.3909806711707109,78,0.0018781279202032136,0.07410130849223151,25.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 16:30:00,968.49,969.8,967.73,968.19,1185,32.418346073662434,0.5794009863729928,-1107,0.001536016392176761,0.06060713953172581,26.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 17:00:00,968.2,969.14,967.83,969.12,832,37.984496124031175,0.6243125997135317,-275,0.0023998493574288703,0.09470097719713522,27.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 17:30:00,969.11,969.49,967.72,968.89,826,54.26229508196712,0.6495269532967298,-1101,0.002076992605452163,0.08196760554233151,28.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 18:00:00,968.89,970.0,968.86,969.65,740,52.41614553723717,0.5964137774920697,-361,0.0027504402938941337,0.10855711120734668,29.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 18:30:00,969.62,971.53,969.57,971.13,867,55.38379530916844,0.44968263857460533,506,0.004112391022211285,0.16233918527768765,30.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 19:00:00,971.14,972.36,969.66,969.71,947,50.83661417322871,0.43601177019983606,-441,0.0025402076090344935,0.10028666820790022,31.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-23 19:30:00,969.75,971.5,968.89,971.49,1537,43.98120963006482,0.30124686786851607,1096,0.004207964724954321,0.1661577792585831,32.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 20:00:00,971.48,972.0,968.9,971.48,41,54.94283792871566,0.2111941855891264,1055,0.00403235130625334,0.15924963105237566,33.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-23 20:30:00,971.49,971.76,971.38,971.4,15,52.132298202701335,0.1578728492267525,1040,0.0037941939414811343,0.1498672925797564,34.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 12:30:00,972.5,973.1,972.47,972.71,50,55.9516231699558,0.04130282457777257,1090,0.0049450038267281945,0.19536269287073083,35.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 13:00:00,972.8,975.55,972.7,975.55,78,57.2445905231444,-0.2065346223764184,1168,0.007567796237835061,0.2990739598169512,36.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-24 13:30:00,975.52,975.55,970.17,972.07,1441,60.29912911775855,-0.11985752854812537,-273,0.0038171602115976786,0.15087498100069752,37.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 14:00:00,972.09,974.71,972.07,974.2,1023,61.63556531284318,-0.1858008721312454,750,0.0057794109600220874,0.22848772684380947,38.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-24 14:30:00,974.2,974.89,972.62,972.99,995,63.34492808122598,-0.13037241517548037,-245,0.004351760380613654,0.1720764434380726,39.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 15:00:00,973.08,973.51,970.72,973.32,924,60.88483146067432,-0.0997581734829005,679,0.00450755202753134,0.17826952408756824,40.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-24 15:30:00,973.33,973.9,972.82,972.83,794,61.72457176037945,-0.033743996936132614,-115,0.003844312578899161,0.15206287608418734,41.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 16:00:00,972.85,974.23,971.97,974.13,616,57.24018808175817,-0.06315910809028757,501,0.00498138117895045,0.19708001819856236,42.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-24 16:30:00,974.16,974.16,973.19,973.83,576,58.8886545761284,-0.04859324477864524,-75,0.0044878467663281175,0.17758668415160628,43.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 17:00:00,973.8,974.89,973.65,974.68,654,57.4762787654051,-0.08050408490461325,579,0.005153145414521053,0.2039558337926337,44.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 17:30:00,974.7,975.64,974.5,975.22,743,72.60812581913456,-0.11990584249512803,1322,0.005484877519539118,0.217134036388984,45.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 18:00:00,975.37,977.05,974.56,976.87,1250,72.37276933245165,-0.2325015739559937,2572,0.0069023311297108664,0.2733248584913781,46.0,1,0,35714.0,1.48,886.54,2.74,19.55
2017-05-24 18:30:00,976.84,977.2,975.93,976.78,825,82.35146653296565,-0.27349876277728,1747,0.006540775827029058,0.2590768248250015,47.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 19:00:00,976.75,977.84,976.61,977.8,1062,81.9301848049281,-0.33768447961763304,2809,0.007291962736521461,0.2889169493417967,48.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 19:30:00,977.79,980.88,977.79,980.07,1956,88.04902962206366,-0.49204202378192363,4765,0.009249272436619134,0.3666064807401881,49.0,1,1,35714.0,1.48,886.54,2.74,19.55
2017-05-24 20:00:00,980.07,980.59,978.65,980.49,56,85.69099062372646,-0.5756417035005399,4821,0.009298568960951442,0.3687003442405512,50.0,1,1,35714.0,1.48,886.54,2.74,19.55
